eng,fr,id,llm alignment result,group
"Elizabeth was ready to speak whenever there was an opening, but she was seated between Charlotte and Miss De Bourgh--the former of whom was engaged in listening to Lady Catherine, and the latter said not a word to her all dinner time.","Elisabeth auroit cause tres-volontiers, si elle en avoit eu l'occasion, mais elle etoit placee entre Charlotte et Miss de Bourgh ; la premiere etoit toute occupee a ecouter Lady Catherine, et la derniere ne lui dit pas un mot pendant tout le temps du diner.","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Mrs. Jenkinson was chiefly employed in watching how little Miss De Bourgh ate, pressing her to try some other dish, and fearing she were indisposed.","Mistriss Jenkinson ne paroissoit faire attention qu'a ce que mangeoit Miss de Bourgh, se plaignant qu'elle avoit peu d'appetit, la pressant d'essayer d'autres plats et, craignant qu'elle ne fut indisposee.","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Maria thought speaking out of the question, and the gentlemen did nothing but eat and admire.","Marie avoit peur de parler mal-a-propos et n'ouvroit pas la bouche. (No direct equivalent in text for ""and the gentlemen did nothing but eat and admire."")","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"When the ladies returned to the drawing-room, there was little to be done but to hear Lady Catherine talk, which she did without any intermission till coffee came in, delivering her opinion on every subject in so decisive a manner as proved that she was not used to have her judgment controverted.","Lorsque les dames retournerent au salon, il fallut ecouter Lady Catherine, qui parla sans interruption jusqu'au moment ou le cafe arriva, enoncant son opinion sur tous les sujets, d'un ton qui prouvoit qu'elle n'etoit pas accoutumee a voir discuter les jugemens qu'elle portoit.","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"She enquired into Charlotte's domestic concerns familiarly and minutely, and gave her a great deal of advice, as to the management of them all; told her how every thing ought to be regulated in so small a family as her's, and instructed her as to the care of her cows and her poultry.","Elle s'informoit familierement et fort en detail des affaires domestiques de Charlotte et lui donnoit beaucoup de conseils sur la maniere dont elle devoit se conduire ; elle lui indiquoit comment chaque chose devoit se faire dans un aussi petit menage que le sien, et poussoit ses instructions jusque sur les soins qu'il falloit donner a la basse-cour, au troupeau etc. etc.","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Elizabeth found that nothing was beneath this great Lady's attention, which could furnish her with an occasion of dictating to others.","Elisabeth s'apercut que rien de ce qui pouvoit lui fournir l'occasion de diriger les autres, n'etoit indigne de l'attention de cette grande dame ;","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"In the intervals of her discourse with Mrs. Collins, she addressed a variety of questions to Maria and Elizabeth, but especially to the latter, of whose connections she knew the least, and who she observed to Mrs. Collins, was a very genteel, pretty kind of girl.","elle interrompoit quelquefois sa conversation avec Mistriss Collins, pour adresser une foule de questions a Marie et a Elisabeth, mais particulierement a cette derniere, dont elle connoissoit moins les relations et qui paroissoit une douce et jolie personne, comme elle en faisoit l'observation a Mistriss Collins.","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"She asked her at different times, how many sisters she had, whether they were older or younger than herself, whether any of them were likely to be married, whether they were handsome, where they had been educated, what carriage her father kept, and what had been her mother's maiden name?","Elle lui demanda a plusieurs reprises, combien elle avoit de soeurs ? ~~~ si elles etoient plus jeunes ou plus agees qu'elle ? ~~~ s'il y en avoit qui dussent bientot se marier ? ~~~ si elles etoient jolies ? ~~~ quelle espece d'equipage son pere avoit ? quel etoit le nom de famille de sa mere ?","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Elizabeth felt all the impertinence of her questions, but answered them very composedly.",Elisabeth sentoit fort bien l'impertinence de toutes ces questions ; cependant elle y repondoit avec calme.,"[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Lady Catherine then observed, ""Your father's estate is entailed on Mr. Collins, I think. For your sake,"" turning to Charlotte, ""I am glad of it; but otherwise I see no occasion for entailing estates from the female line.--It was not thought necessary in Sir Lewis de Bourgh's family.--Do you play and sing, Miss Bennet?""","-- La terre de votre pere est, je crois, substituee a Mr. ~~~ Collins ? lui disoit Lady Catherine. ~~~ J'en suis bien aise pour vous, ajoutoit-elle, en se tournant vers Charlotte, mais d'ailleurs je trouve tres-injuste de priver par des substitutions les lignes feminines de la possession des terres. Ce n'etoit point ainsi qu'on agissoit dans la famille de Sir Lewis de Bourgh. ~~~ Chantez-vous, jouez-vous du piano, Miss Bennet ?'","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
"Collins leur en faisoit remarquer toute la beaute, et Lady Catherine ne se lassoit point de leur assurer qu'elle etoit encore plus belle en ete.","Collins leur en faisoit remarquer toute la beaute, et Lady Catherine ne se lassoit point de leur assurer qu'elle etoit encore plus belle en ete. (No direct equivalent in English text)","[2054, 2058, 2059, 2061, 2062, 2066]",aligned,172
then--some time or other we shall be happy to hear you.,"alors une fois ou une autre, nous aurons le plaisir de vous entendre ;","[2069, 2078, 2079, 2081]",aligned,173
"Our instrument is a capital one, probably superior to----",notre instrument est un des plus parfaits ; probablement il est superieur a celui que vous possedez.,"[2069, 2078, 2079, 2081]",aligned,173
You shall try it some day.,Vous l'essayerez un jour.,"[2069, 2078, 2079, 2081]",aligned,173
Do your sisters play and sing?,Vos soeurs sont-elles aussi musiciennes ?,"[2069, 2078, 2079, 2081]",aligned,173
"""One of them does.""",-- Une d'elles.,"[2069, 2078, 2079, 2081]",aligned,173
"""Why did not you all learn?--You ought all to have learned.",-- Pourquoi ne le sont-elles pas toutes ?,"[2069, 2078, 2079, 2081]",aligned,173
"The Miss Webbs all play, and their father has not so good an income as your's.","Les Miss Webb sont toutes musiciennes, et cependant leur pere a encore moins de fortune que le votre.","[2069, 2078, 2079, 2081]",aligned,173
Do you draw?,Dessinez-vous ?,"[2069, 2078, 2079, 2081]",aligned,173
"""No, not at all.""","-- Non, point du tout.","[2069, 2078, 2079, 2081]",aligned,173
"""What, none of you?""",-- Quoi ? aucune de vous ?,"[2069, 2078, 2079, 2081]",aligned,173
"""Not one.""",-- Aucune.,"[2069, 2078, 2079, 2081]",aligned,173
"""That is very strange.",-- C'est tres-extraordinaire !,"[2069, 2078, 2079, 2081]",aligned,173
But I suppose you had no opportunity.,Mais je suppose que c'est parce que vous ne pouviez avoir de maitres.,"[2069, 2078, 2079, 2081]",aligned,173
Your mother should have taken you to town every spring for the benefit of masters.,Votre mere auroit du vous mener tous les printemps a Londres pour vous procurer quelques lecons de bons maitres.,"[2069, 2078, 2079, 2081]",aligned,173
"Elizabeth could hardly help smiling, as she assured her that had not been the case.",Elisabeth put a peine s'empecher de rire en l'assurant que ce n'avoit point ete le cas.,"[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Then, who taught you? who attended to you? Without a governess you must have been neglected.""",-- Mais alors qui vous donnoit des lecons ? Qui vous dirigeoit ? Sans gouvernante ! Vous devez avoir ete bien negligees ?,"[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Compared with some families, I believe we were; but such of us as wished to learn, never wanted the means. We were always encouraged to read, and had all the masters that were necessary. Those who chose to be idle, certainly might.""","-- Je crois que nous l'avons ete comparativement a d'autres jeunes filles, qu'on ne quitte jamais des yeux. Mais celles de nous qui avoient le desir de s'instruire, en ont toujours eu les moyens. On nous a toujours exhortees a lire et a nous occuper, et nous avons eu tous les maitres qui nous etoient necessaires ; celles qui aimoient mieux ne rien faire, le pouvoient certainement.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Aye, no doubt; but that is what a governess will prevent, and if I had known your mother, I should have advised her most strenuously to engage one.""","-- Ah ! il n'y a pas de doute, et c'est ce qu'une gouvernante peut empecher. Si j'avois connu votre mere, je l'aurois fortement engagee a en prendre une.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""I always say that nothing is to be done in education without steady and regular instruction, and nobody but a governess can give it.""","Je soutiens toujours qu'on ne peut reussir en fait d'education, sans une maniere d'instruire ferme et reguliere, et l'on ne peut l'avoir qu'avec le secours d'une gouvernante ;","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""It is wonderful how many families I have been the means of supplying in that way.""","c'est prodigieux a combien de familles, j'ai eu l'occasion d'etre utile de cette maniere-la !","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""I am always glad to get a young person well placed out.""",Je suis toujours bien aise de placer une jeune personne.,"[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Four nieces of Mrs. Jenkinson are most delightfully situated through my means; and it was but the other day, that I recommended another young person, who was merely accidentally mentioned to me, and the family are quite delighted with her.""","Quatre nieces de Mistriss Jenkinson ont ete parfaitement placees par moi. Encore l'autre jour, je recommandai particulierement une jeune femme dont on m'avoit parle par hasard, et l'on a ete fort content d'elle.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Mrs. Collins, did I tell you of Lady Metcalfe's calling yesterday to thank me? She finds Miss Pope a treasure. 'Lady Catherine,' said she, 'you have given me a treasure.'""","Mistriss Collins, vous ai-je dit que Lady Melcalfe est venue hier pour me remercier, elle dit que Miss Pope est un tresor.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Are any of your younger sisters out, Miss Bennet?""","Y a-t-il de vos soeurs cadettes qui aillent deja dans le monde, Miss Bennet ?","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Yes, Ma'am, all.""","-- Oui, Madame, elles y vont toutes.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""All!--What, all five out at once? Very odd!--And you only the second.--The younger ones out before the elder are married!--Your younger sisters must be very young?""","-- Toutes ? Quoi, cinq dans le monde en meme temps ? C'est tres-etrange ! Et vous n'etes que la seconde ? Jamais je n'ai vu qu'on menat les soeurs cadettes dans le monde avant que l'ainee fut mariee ! Elles doivent etre tres-jeunes.","[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"""Yes, my youngest is not sixteen. Perhaps _she_ is full young to be much in company.""",-- La cadette n'a pas encore seize ans.,"[2089, 2093, 2098, 2099, 2101, 2102, 2109, 2111]",aligned,174
"'""You cannot be more than twenty, I am sure,--therefore you need not conceal your age.""","'-- Je suis sure que vous ne pouvez avoir plus de vingt ans, ainsi vous n'avez pas besoin de cacher votre age.'","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"""I am not one and twenty.""",'-- Je n'ai pas encore vingt et un ans.',"[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"When the gentlemen had joined them, and tea was over, the card tables were placed.","Lorsque les hommes eurent rejoint les dames, et qu'on eut fini de prendre le the, on apporta les tables a jouer.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Lady Catherine, Sir William, and Mr. and Mrs. Collins sat down to quadrille; and as Miss De Bourgh chose to play at cassino, the two girls had the honour of assisting Mrs. Jenkinson to make up her party.","Lady Catherine, Sir Williams, Mr. et Mistriss Collins firent un quadrille, et comme Miss de Bourgh desira jouer au cassino, les deux jeunes personnes eurent l'honneur d'aider Mistriss Jenkinson a faire sa partie ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
Their table was superlatively stupid.,"leur table fut extremement silencieuse, a peine prononca-t-on une parole qui n'eut pas rapport au jeu, excepte cependant lorsque Mistriss Jenkinson exprimoit ses craintes sur ce que Miss de Bourgh eut trop chaud ou trop froid, et pas assez ou trop de lumiere.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Scarcely a syllable was uttered that did not relate to the game, except when Mrs. Jenkinson expressed her fears of Miss De Bourgh's being too hot or too cold, or having too much or too little light.",(No direct equivalent in text),"[2117, 2119, 2121, 2123, 2124, 2158]",not aligned,175
A great deal more passed at the other table.,On etoit plus anime a l'autre table.,"[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Lady Catherine was generally speaking--stating the mistakes of the three others, or relating some anecdote of herself.","Lady Catherine parloit toujours, relevant les fautes des trois autres et racontant des anecdotes sur elle-meme ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Mr. Collins was employed in agreeing to every thing her Ladyship said, thanking her for every fish he won, and apologising if he thought he won too many.","Mr. Collins etoit fort occupe a approuver tout ce que disoit sa Seigneurie, la remerciant a chaque fiche qu'elle lui payoit et faisant mille excuses lorsqu'il croyoit trop gagner.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
Sir William did not say much.,"Sir Williams parloit peu et ecoutoit beaucoup, il se chargeoit la memoire des anecdotes de Lady Catherine et des grands noms qu'elle prononcoit.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
He was storing his memory with anecdotes and noble names.,(No direct equivalent in text),"[2117, 2119, 2121, 2123, 2124, 2158]",not aligned,175
"When Lady Catherine and her daughter had played as long as they chose, the tables were broke up, the carriage was offered to Mrs. Collins, gratefully accepted, and immediately ordered.","Lorsque Lady Catherine et sa fille furent fatiguees, on emporta les tables et on offrit la voiture a Mistriss Collins qui l'accepta avec reconnoissance ; on donna l'ordre d'atteler,","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
The party then gathered round the fire to hear Lady Catherine determine what weather they were to have on the morrow.,"et la societe se rassembla autour du feu pour entendre ce que Lady Catherine decideroit sur le temps qu'il feroit le lendemain,","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"From these instructions they were summoned by the arrival of the coach, and with many speeches of thankfulness on Mr. Collins's side, and as many bows on Sir William's, they departed.","mais l'arrivee du carosse interrompit cette interessante conversation, et l'on se separa avec beaucoup d'humbles remerciments de la part de Mr. Collins, et autant de profondes reverences de Sir Williams.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"As soon as they had driven from the door, Elizabeth was called on by her cousin, to give her opinion of all that she had seen at Rosings, which, for Charlotte's sake, she made more favourable than it really was.","Il ne furent pas plutot hors de la cour qu'Elisabeth fut interpellee par son cousin pour dire son opinion sur tout ce qu'elle avoit vu a Rosing ; elle l'enonca, par egard pour Charlotte, d'une maniere plus favorable qu'elle ne l'etoit reellement ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"But her commendation, though costing her some trouble, could by no means satisfy Mr. Collins, and he was very soon obliged to take her Ladyship's praise into his own hands.","mais les eloges qu'elle donna a Rosing et a ses maitresses, malgre les efforts qu'ils lui couterent, ne satisfirent point Mr. Collins qui fut oblige d'entonner lui-meme les louanges de sa Seigneurie.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
CHAPTER VII.,* * * CHAPITRE XII.,"[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Sir William staid only a week at Hunsford; but his visit was long enough to convince him of his daughter's being most comfortably settled, and of her possessing such a husband and such a neighbour as were not often met with.","~~~ Une semaine de sejour a Hunsford fut suffisante pour convaincre Sir Williams que sa fille etoit fort heureuse, et qu'elle avoit un mari et des voisins comme il y en avoit peu. ~~~","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"While Sir William was with them, Mr. Collins devoted his mornings to driving him out in his gig, and shewing him the country; but when he went away, the whole family returned to their usual employments, and Elizabeth was thankful to find that they did not see more of her cousin by the alteration, for the chief of the time between breakfast and dinner was now passed by him either at work in the garden, or in reading and writing, and looking out of window in his own book room, which fronted the road.","~~~ Mr. Collins avoit consacre ses matinees a le mener promener dans son petit cabriolet, pour lui faire connoitre le pays. Lorsqu'il fut parti, chacun reprit ses occupations ordinaires, et Elisabeth fut charmee de voir que l'absence de Sir Williams ne leur procuroit pas plus frequemment la compagnie de Mr. Collins, car il passoit la plus grande partie de la matinee, ou a travailler a son jardin, ou a lire et a ecrire dans son cabinet, ou aussi a se mettre a sa fenetre qui avoit vue sur le chemin ; la chambre ou les dames se tenoient, etoit assez retiree ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
The room in which the ladies sat was backwards.,"Elisabeth avoit ete d'abord etonnee que Charlotte n'eut pas prefere pour l'usage journalier la salle a manger qui etoit plus agreablement situee, mais elle s'apercut bientot que son amie avoit eu d'excellentes raisons, car Mr. Collins auroit passe moins de temps dans sa chambre, si celle ou se tenoient les dames eut ete plus gaie ; elle en sut bon gre a Charlotte.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Elizabeth at first had rather wondered that Charlotte should not prefer the dining-parlour for common use; it was a better sized room, and had a pleasanter aspect; but she soon saw that her friend had an excellent reason for what she did, for Mr. Collins would undoubtedly have been much less in his own apartment, had they sat in one equally lively; and she gave Charlotte credit for the arrangement.",(No direct equivalent in text),"[2117, 2119, 2121, 2123, 2124, 2158]",not aligned,175
"From the drawing-room they could distinguish nothing in the lane, and were indebted to Mr. Collins for the knowledge of what carriages went along, and how often especially Miss De Bourgh drove by in her phaeton, which he never failed coming to inform them of, though it happened almost every day.","Elles ne savoient donc que par Mr. Collins combien d'equipages avoient passe dans la journee, et il ne manquoit point de les instruire lorsqu'il avoit vu le phaeton de Miss de Bourgh, quoique cela arrivat presque tous les jours.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"She not unfrequently stopped at the Parsonage, and had a few minutes' conversation with Charlotte, but was scarcely ever prevailed on to get out.",Elle s'arretoit souvent devant la porte du presbytere et avoit une conversation de quelques minutes avec Charlotte ; il etoit rare qu'on put l'engager a entrer dans la maison.,"[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Very few days passed in which Mr. Collins did not walk to Rosings, and not many in which his wife did not think it necessary to go likewise; and till Elizabeth recollected that there might be other family livings to be disposed of, she could not understand the sacrifice of so many hours.","Il ne se passoit presque pas de jour ou Mr. Collins n'allat a Rosing, et tres-souvent sa femme se croyoit obligee de l'y accompagner. ~~~ Elisabeth ne comprit comment ils pouvoient perdre tant de tems a cela, qu'en supposant qu'il y avoit peut-etre d'autres benefices a disposer dans la famille de Bourgh. ~~~","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Now and then, they were honoured with a call from her Ladyship, and nothing escaped her observation that was passing in the room during these visits.","Lady Catherine les honoroit quelquefois de ses visites, et alors rien n'echappoit a ses observations.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"She examined into their employments, looked at their work, and advised them to do it differently; found fault with the arrangement of the furniture, or detected the housemaid in negligence; and if she accepted any refreshment, seemed to do it only for the sake of finding out that Mrs. Collins's joints of meat were too large for her family.","Elle examinoit ce que les dames faisoient, regardoit tous leurs ouvrages, et leur conseilloit toujours de faire differemment ; elle voyoit quelques defauts a l'ameublement ou decouvroit les negligences des domestiques ; enfin si elle acceptoit quelques rafraichissemens, elle sembloit le faire uniquement parce qu'elle trouvoit les provisions de sirop et de confitures de Mistriss Collins trop considerables pour son menage.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Elizabeth soon perceived that though this great lady was not in the commission of the peace for the county, she was a most active magistrate in her own parish, the minutest concerns of which were carried to her by Mr. Collins; and whenever any of the cottagers were disposed to be quarrelsome, discontented or too poor, she sallied forth into the village to settle their differences, silence their complaints, and scold them into harmony and plenty.","Elisabeth s'apercut que quoique sa Seigneurie ne fut pas juge de paix, elle etoit cependant le magistrat le plus actif de sa paroisse : les plus petites affaires lui etoient presentees par Mr. Collins. ~~~ S'il y avoit quelques paysans qui se querellassent, qui fussent mecontens ou dans la misere, elle se transportoit tout de suite chez eux, pour regler leurs differens, imposer silence a leurs plaintes et les gronder afin de leur faire prendre la pauvrete en patience.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"The entertainment of dining at Rosings was repeated about twice a week; and, allowing for the loss of Sir William, and there being only one card table in the evening, every such entertainment was the counterpart of the first.","Le plaisir de diner a Rosing se repetoit environ deux fois la semaine ; depuis qu'on avoit perdu Sir Williams, il n'y avoit plus qu'une table a jouer, et les divertissemens etoient peu varies.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Their other engagements were few; as the style of living of the neighbourhood in general, was beyond the Collinses' reach.","Le genre de vie que menoient les gens du voisinage etant au-dessus des facultes des Collins, ils les voyoient tres-peu ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"This however was no evil to Elizabeth, and upon the whole she spent her time comfortably enough; there were half hours of pleasant conversation with Charlotte, and the weather was so fine for the time of year, that she had often great enjoyment out of doors.","ce n'etoit pas une privation pour Elisabeth, et au fait, elle passoit son temps assez agreablement. ~~~ Elle avoit souvent des conversations interessantes avec Charlotte ; et le temps etoit si beau pour la saison, qu'elle pouvoit se promener beaucoup.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Her favourite walk, and where she frequently went while the others were calling on Lady Catherine, was along the open grove which edged that side of the park, where there was a nice sheltered path, which no one seemed to value but herself, and where she felt beyond the reach of Lady Catherine's curiosity.","Sa promenade favorite, ou elle se retiroit souvent lorsque ses amies alloient faire leurs visites a Rosing, etoit la partie du bois qui bordoit le parc ; elle avoit decouvert la un petit sentier, dedaigne de tout le monde, ou il lui sembloit qu'elle etoit un peu a l'abri de la curiosite de Lady Catherine.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"In this quiet way, the first fortnight of her visit soon passed away.","Elle passa ainsi les premiers quinze jours de sa visite a Hunsford, cependant Paques approchoit, et devoit amener a Rosing une augmentation de societe tres-importante pour un si petit cercle.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Easter was approaching, and the week preceding it, was to bring an addition to the family at Rosings, which in so small a circle must be important.",(No direct equivalent in text),"[2117, 2119, 2121, 2123, 2124, 2158]",not aligned,175
"Elizabeth had heard soon after her arrival, that Mr. Darcy was expected there in the course of a few weeks, and though there were not many of her acquaintance whom she did not prefer, his coming would furnish one comparatively new to look at in their Rosings parties, and she might be amused in seeing how hopeless Miss Bingley's designs on him were, by his behaviour to his cousin, for whom he was evidently destined by Lady Catherine; who talked of his coming with the greatest satisfaction, spoke of him in terms of the highest admiration, and seemed almost angry to find that he had already been frequently seen by Miss Lucas and herself.","Peu apres son arrivee, Elisabeth avoit appris qu'on attendoit Mr. Darcy ; quoiqu'il fut l'un des hommes qu'elle aimat le moins, cependant l'idee de voir quelqu'un de nouveau, lui faisoit plaisir ; elle pensoit aussi qu'elle pourroit peut-etre, par sa conduite aupres de sa cousine, juger si les desseins de Miss Bingley sur lui etoient sans esperance. Il etoit evident que Lady Catherine lui destinoit sa fille, elle parloit de lui dans les termes de la plus haute consideration, elle l'attendoit avec impatience et paroissoit meme un peu fachee qu'Elisabeth et Miss Lucas l'eussent deja vu souvent.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"His arrival was soon known at the Parsonage, for Mr. Collins was walking the whole morning within view of the lodges opening into Hunsford Lane, in order to have the earliest assurance of it; and after making his bow as the carriage turned into the Park, hurried home with the great intelligence.","Son arrivee ne pouvoit manquer d'etre bientot sue au Presbytere, car Mr. Collins se promena toute la matinee sur le chemin, afin de le voir le premier ; apres avoir fait son salut au moment ou la voiture entra dans le parc, il revint a la hate chez lui apportant cette grande nouvelle.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
On the following morning he hastened to Rosings to pay his respects.,"Des le lendemain, il s'empressa d'aller a Rosing pour rendre ses devoirs ;","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"There were two nephews of Lady Catherine to require them, for Mr. Darcy had brought with him a Colonel Fitzwilliam, the younger son of his uncle, Lord ---- and to the great surprise of all the party, when Mr. Collins returned the gentlemen accompanied him.","deux neveux de Lady Catherine y avoient des droits ; car Mr. Darcy avoit amene le Colonel Fitz-Williams, fils cadet de Lord ** son oncle. A la grande surprise de tout le monde, ces Messieurs accompagnerent Mr. ~~~ Collins.","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Charlotte had seen them from her husband's room, crossing the road, and immediately running into the other, told the girls what an honour they might expect, adding, ""I may thank you, Eliza, for this piece of civility. Mr. Darcy would never have come so soon to wait upon me.""","Charlotte les avoit vus traverser le chemin de la chambre de son mari, et courant tout de suite dans l'autre, elle annonca a ses compagnes l'honneur qu'elles alloient avoir. -- Je vous remercie, Elisa, dit-elle, pour la politesse que vous me valez de Mr. ~~~ Darcy. Sans vous il ne seroit pas venu si vite. ~~~","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Elizabeth had scarcely time to disclaim all right to the compliment, before their approach was announced by the door-bell, and shortly afterwards the three gentlemen entered the room.'","Elisabeth avoit a peine eu le temps de nier ses droits a ce compliment, qu'on entendit la cloche de la porte et bientot apres ces trois Messieurs entrerent dans la chambre.'","[2117, 2119, 2121, 2123, 2124, 2158]",aligned,175
"Elizabeth merely curtseyed to him, without saying a word.",Elisabeth de son cote le salua sans lui dire un mot.,"[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"Colonel Fitzwilliam entered into conversation directly with the readiness and ease of a well-bred man, and talked very pleasantly;",Le Colonel Fitz-Williams commenca la conversation avec l'aisance d'un homme du monde ; il parla tres-agreablement.,"[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"but his cousin, after having addressed a slight observation on the house and garden to Mrs. Collins, sat for some time without speaking to any body.","Mr. ~~~ Darcy, apres avoir adresse quelques mots a Mistriss Collins sur sa maison et son jardin, s'assit et resta quelque temps sans parler a personne ;","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"At length, however, his civility was so far awakened as to enquire of Elizabeth after the health of her family.",enfin cependant sa politesse l'emporta jusqu'a demander a Elisabeth des nouvelles de sa famille.,"[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"She answered him in the usual way, and after a moment's pause, added, ""My eldest sister has been in town these three months.","Elle lui repondit d'une maniere fort naturelle, et apres un moment de silence, elle ajouta : -- Ma soeur ainee a passe ces trois derniers mois a la ville ;","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"Have you never happened to see her there?""",ne l'avez-vous jamais rencontree ?,"[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
She was perfectly sensible that he never had; but she wished to see whether he would betray any consciousness of what had passed between the Bingleys and Jane;,"Elle savoit positivement que non, mais elle vouloit voir s'il ne laisseroit rien echapper sur ce qui s'etoit passe entre Jane et Miss Bingley.","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
and she thought he looked a little confused as he answered that he had never been so fortunate as to meet Miss Bennet.,"Elle crut remarquer qu'il etoit un peu embarrasse, en repondant qu'il n'avoit pas ete assez heureux pour rencontrer Miss Bennet ;","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"The subject was pursued no farther, and the gentlemen soon afterwards went away.","le sujet fut promptement abandonne, et peu apres ses Messieurs prirent conge.","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
CHAPTER VIII.,* * * CHAPITRE XIII. (No direct equivalent in text),"[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"Colonel Fitzwilliam's manners were very much admired at the parsonage, and the ladies all felt that he must add considerably to the pleasure of their engagements at Rosings.","Le Colonel Fitz-Williams plut beaucoup aux habitans du Presbytere, et les dames avouerent que sa presence devoit rendre leurs visites a Rosing beaucoup plus agreables.","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"It was some days, however, before they received any invitation thither, for while there were visitors in the house, they could not be necessary;","Il se passa cependant quelques jours, sans qu'elles recussent d'invitation. ~~~ Depuis qu'il y avoit du monde elles y etoient moins necessaires, et ce ne fut que le jour de Paques qu'on les honora de quelque attention.","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
"and it was not till Easter-day, almost a week after the gentlemen's arrival, that they were honoured by such an attention, and then they were merely asked on leaving church to come there in the evening.","En sortant de l'eglise, on les pria de venir passer la soiree au chateau.","[2161, 2163, 2166, 2169, 2170, 2173]",aligned,176
