eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,fr_text,fr_startByte,fr_endByte
exp,exp_name,the duchess,the Duchess,97889,97900,11,488,8,M_2286,"The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.","La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.",1095,aligned,106392,106712,97793,98052,"La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.","The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.",['la duchesse'],"[('la duchesse', 106531, 106542)]",la duchesse,106531,106542
exp,exp_name,the king,the King,97934,97942,15,488,8,M_2287,"The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.","La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.",1095,aligned,106392,106712,97793,98052,"La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.","The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.",['le roi'],"[('le roi', 106558, 106564)]",le roi,106558,106564
exp,exp_name,the executioner,the executioner,97947,97962,12,488,8,M_2288,"The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.","La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.",1095,aligned,106392,106712,97793,98052,"La tete du Chat commenca a s'evanouir aussitot que le bourreau fut parti, et elle avait completement disparu quand il revint accompagne de la Duchesse ; de sorte que le Roi et le bourreau se mirent a courir de cote et d'autre comme des fous pour trouver cette tete, tandis que le reste de la compagnie retournait au jeu.","The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.",['le bourreau'],"[('le bourreau', 106505, 106514), ('le bourreau', 106578, 106587)]",,,
exp,exp_name,the mock turtle,The Mock Turtle,98069,98084,17,489,9,M_2289,The Mock Turtle's Story,HISTOIRE DE LA FAUSSE-TORTUE.,1098,aligned,106730,106759,98069,98092,HISTOIRE DE LA FAUSSE-TORTUE.,The Mock Turtle's Story,['La fausse tortue'],"[('LA FAUSSE-TORTUE', 106752, 106770)]",LA FAUSSE-TORTUE,106752,106770
exp,exp_name,the mock turtle,The Mock Turtle,98069,98084,17,489,9,M_2289,"The Mock Turtle's Story ""You can't think how glad I am to see you again, you dear old thing!""","<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !",1100,aligned,106761,106850,98069,98164,"<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !","The Mock Turtle's Story


""You can't think how glad I am to see you again, you dear old thing!""",['La fausse tortue'],"[None, None, None]",,,
pdnc,qID,Q414-0,You,98096,98099,0,490,9,M_2290,"The Mock Turtle's Story ""You can't think how glad I am to see you again, you dear old thing!""","<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !",1100,aligned,106761,106850,98069,98164,"<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !","The Mock Turtle's Story


""You can't think how glad I am to see you again, you dear old thing!""",['Toi'],"[('Vous', 106761, 106765), ('vous', 106807, 106811)]",,,
booknlp,COREF,741,I,98121,98122,11,490,9,M_2291,"The Mock Turtle's Story ""You can't think how glad I am to see you again, you dear old thing!""","<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !",1100,aligned,106761,106850,98069,98164,"<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !","The Mock Turtle's Story


""You can't think how glad I am to see you again, you dear old thing!""","['je', ""j'""]","[('je', 106795, 106797)]",je,106795,106797
pdnc,qID,Q414-0,you,98133,98136,0,490,9,M_2292,"The Mock Turtle's Story ""You can't think how glad I am to see you again, you dear old thing!""","<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !",1100,aligned,106761,106850,98069,98164,"<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !","The Mock Turtle's Story


""You can't think how glad I am to see you again, you dear old thing!""","['tu', 'vous']","[('Vous', 106761, 106765), ('vous', 106806, 106810)]",,,
pdnc,qID,Q414-0,you dear old thing,98144,98162,0,490,9,M_2293,"The Mock Turtle's Story ""You can't think how glad I am to see you again, you dear old thing!""","<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !",1100,aligned,106761,106850,98069,98164,"<< Vous ne sauriez croire combien je suis heureuse de vous voir, ma bonne vieille fille !","The Mock Turtle's Story


""You can't think how glad I am to see you again, you dear old thing!""","['Toi, ma chere vieille chose']","[('ma bonne vieille fille', 106822, 106845)]",ma bonne vieille fille,106822,106845
exp,exp_name,the duchess,the Duchess,98170,98181,11,490,9,M_2294,"said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.",1101,aligned,106851,106952,98165,98263,">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.","said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",['la duchesse'],"[('la duchesse', 106858, 106869)]",la duchesse,106858,106869
booknlp,COREF,741,she,98186,98189,11,490,9,M_2295,"said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.",1101,aligned,106851,106952,98165,98263,">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.","said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",['elle'],"[('elles', 106933, 106937)]",elles,106933,106937
booknlp,COREF,741,her,98197,98200,11,490,9,M_2296,"said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.",1101,aligned,106851,106952,98165,98263,">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.","said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('son', 106895, 106898)]",son,106895,106898
exp,exp_name,alice,Alice,98225,98230,0,490,9,M_2297,"said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.",1101,aligned,106851,106952,98165,98263,">> dit la Duchesse, passant amicalement son bras sous celui d'Alice, et elles s'eloignerent ensemble.","said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.",['Alice'],"[('Alice', 106913, 106918)]",Alice,106913,106918
exp,exp_name,alice,Alice,98265,98270,0,491,9,M_2298,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.",1102,aligned,106954,107148,98265,98440,"Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.","Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.",['Alice'],"[('Alice', 106954, 106959)]",Alice,106954,106959
booknlp,COREF,741,her,98293,98296,11,491,9,M_2299,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.",1102,aligned,106954,107148,98265,98440,"Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.","Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('la', 106994, 106995), ('l’', 107066, 107068)]",,,
booknlp,COREF,40,herself,98339,98346,0,491,9,M_2300,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.",1102,aligned,106954,107148,98265,98440,"Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.","Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","['elle-même', 'se', ""s'""]","[('se', 107115, 107117)]",se,107115,107117
booknlp,COREF,741,her,98397,98400,11,491,9,M_2301,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.",1102,aligned,106954,107148,98265,98440,"Alice etait bien contente de la trouver de si bonne humeur, et pensait en elle-meme que c'etait peut-etre le poivre qui l'avait rendue si mechante, lorsqu'elles se rencontrerent dans la cuisine.","Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('la', 106995, 106997), ('l’', 107059, 107061)]",,,
booknlp,COREF,741,I,98449,98450,11,492,9,M_2302,"""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.",1103,aligned,107149,107315,98442,98572,"<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.","""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","['je', ""j'""]","[('je', 107158, 107160), ('je', 107252, 107254)]",je,107158,107160
booknlp,COREF,741,she,98466,98469,11,492,9,M_2303,"""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.",1103,aligned,107149,107315,98442,98572,"<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.","""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.",['elle'],"[('elle', 107192, 107196)]",elle,107192,107196
booknlp,COREF,741,herself,98478,98485,11,492,9,M_2304,"""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.",1103,aligned,107149,107315,98442,98572,"<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.","""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","['elle-même', 'se', ""s'""]","[('se', 107185, 107187)]",se,107185,107187
booknlp,COREF,741,I,98525,98526,11,492,9,M_2305,"""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.",1103,aligned,107149,107315,98442,98572,"<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.","""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","['je', ""j'""]","[('je', 107158, 107160), ('je', 107252, 107254)]",je,107252,107254
booknlp,COREF,741,my,98552,98554,11,492,9,M_2306,"""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.",1103,aligned,107149,107315,98442,98572,"<< Quand je serai Duchesse, moi, >> se dit-elle (d'un ton qui exprimait peu d'esperance cependant), << je n'aurai pas de poivre dans ma cuisine, pas le moindre grain.","""When _I'm_ a Duchess,"" she said to herself, (not in a very hopeful tone though), ""I won't have any pepper in my kitchen _at all_.","['mon', 'ma', 'mes']","[('ma', 107282, 107284)]",ma,107282,107284
booknlp,COREF,741,she,98660,98663,11,492,9,M_2307,"Soup does very well without--Maybe it's always pepper that makes people hot-tempered,"" she went on, very much pleased at having found out a new kind of rule, ""and vinegar that makes them sour--and camomile that makes them bitter--and--and barley-sugar and such things that make children sweet-tempered.","La soupe peut tres-bien s'en passer. ~~~ Ca pourrait bien etre le poivre qui echauffe la bile des gens, >> continua-t-elle, enchantee d'avoir fait cette decouverte ; << ca pourrait bien etre le vinaigre qui les aigrit ; la camomille qui les rend ameres ; et le sucre d'orge et d'autres choses du meme genre qui adoucissent le caractere des enfants.",1104,aligned,107316,107660,98573,98875,"La soupe peut tres-bien s'en passer. Ca pourrait bien etre le poivre qui echauffe la bile des gens, >> continua-t-elle, enchantee d'avoir fait cette decouverte ; << ca pourrait bien etre le vinaigre qui les aigrit ; la camomille qui les rend ameres ; et le sucre d'orge et d'autres choses du meme genre qui adoucissent le caractere des enfants.","Soup does very well without--Maybe it's always pepper that makes people hot-tempered,"" she went on, very much pleased at having found out a new kind of rule, ""and vinegar that makes them sour--and camomile that makes them bitter--and--and barley-sugar and such things that make children sweet-tempered.",['elle'],"[('elle', 107430, 107434)]",elle,107430,107434
booknlp,COREF,741,I,98876,98877,11,492,9,M_2308,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","['je', ""j'""]","[('je', 107661, 107663)]",je,107661,107663
booknlp,COREF,40,you,98950,98953,0,492,9,M_2309,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","['tu', 'vous']","[('vous', 107754, 107758)]",vous,107754,107758
booknlp,COREF,40,She,98963,98966,0,493,9,M_2310,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.",['Elle'],"[('Elle', 107763, 107767)]",Elle,107763,107767
exp,exp_name,the duchess,the Duchess,98987,98998,11,493,9,M_2311,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.",['la duchesse'],"[('la duchesse', 107800, 107811)]",la duchesse,107800,107811
exp,exp_name,time,time,99007,99011,22,493,9,M_2312,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.",['temps'],"[('alors', 107797, 107801)]",alors,107797,107801
booknlp,COREF,40,she,99044,99047,0,493,9,M_2313,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.",['elle'],"[('elle', 107763, 107767)]",elle,107763,107767
booknlp,COREF,741,her,99054,99057,11,493,9,M_2314,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 107888, 107890)]",sa,107888,107890
booknlp,COREF,40,her,99073,99076,0,493,9,M_2315,"I only wish people knew _that_: then they wouldn't be so stingy about it, you know--"" She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. ~~~ >> Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.",1105,aligned,107661,107874,98876,99081,"Je voudrais bien que tout le monde sut cela ; on ne serait pas si chiche de sucreries, voyez-vous. >>
Elle avait alors completement oublie la Duchesse, et tressaillit en entendant sa voix tout pres de son oreille.","I only wish people knew _that_: then they wouldn't be so stingy about it, you know--""

She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 107824, 107826)]",sa,107824,107826
pdnc,qID,Q416-0,You,99083,99086,0,493,9,M_2316,"""You're thinking about something, my dear, and that makes you forget to talk.","<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.",1106,aligned,107875,107960,99082,99159,"<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.","""You're thinking about something, my dear, and that makes you forget to talk.",['Toi'],"[('Vous', 107877, 107881)]",Vous,107877,107881
pdnc,qID,Q416-0,my dear,99116,99123,0,493,9,M_2317,"""You're thinking about something, my dear, and that makes you forget to talk.","<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.",1106,aligned,107875,107960,99082,99159,"<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.","""You're thinking about something, my dear, and that makes you forget to talk.",['Mon cher'],"[('ma chere petite', 107897, 107913)]",ma chere petite,107897,107913
pdnc,qID,Q416-0,you,99140,99143,0,493,9,M_2318,"""You're thinking about something, my dear, and that makes you forget to talk.","<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.",1106,aligned,107875,107960,99082,99159,"<< Vous pensez a quelque chose, ma chere petite, et cela vous fait oublier de causer.","""You're thinking about something, my dear, and that makes you forget to talk.","['tu', 'vous']","[('Vous', 107877, 107881), ('vous', 107923, 107927)]",,,
booknlp,COREF,741,I,99160,99161,11,493,9,M_2319,"I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.",1107,aligned,107961,108072,99160,99247,"Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.","I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","['je', ""j'""]","[('je', 107961, 107963), ('je', 108037, 108039)]",je,107961,107963
pdnc,qID,Q416-0,you,99173,99176,0,493,9,M_2320,"I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.",1107,aligned,107961,108072,99160,99247,"Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.","I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","['tu', 'vous']","[('vous', 107976, 107980)]",vous,107976,107980
booknlp,COREF,741,I,99217,99218,11,493,9,M_2321,"I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.",1107,aligned,107961,108072,99160,99247,"Je ne puis pas vous dire en ce moment quelle est la morale de ce fait, mais je m'en souviendrai tout a l'heure.","I can't tell you just now what the moral of that is, but I shall remember it in a bit.""","['je', ""j'""]","[('je', 107961, 107963), ('je', 108037, 108039)]",je,108037,108039
exp,exp_name,alice,Alice,99274,99279,0,494,9,M_2322,"""Perhaps it hasn't one,"" Alice ventured to remark.",">> << Peut-etre n'y en a-t-il pas, >> se hasarda de dire Alice.",1108,aligned,108073,108136,99249,99299,">>
<< Peut-etre n'y en a-t-il pas, >> se hasarda de dire Alice.","""Perhaps it hasn't one,"" Alice ventured to remark.",['Alice'],"[('Alice', 108130, 108135)]",Alice,108130,108135
pdnc,qID,Q418-0,child,99312,99317,0,495,9,M_2323,"""Tut, tut, child!""","<< Bah, bah, mon enfant !",1109,aligned,108138,108163,99301,99319,"<< Bah, bah, mon enfant !","""Tut, tut, child!""",['enfant'],"[('enfant', 108155, 108161)]",enfant,108155,108161
exp,exp_name,the duchess,the Duchess,99325,99336,11,495,9,M_2324,said the Duchess.,>> dit la Duchesse.,1110,aligned,67732,67751,99320,99337,>> dit la Duchesse.,said the Duchess.,['la duchesse'],"[('la duchesse', 67739, 67750)]",la duchesse,67739,67750
pdnc,qID,Q418-1,you,99373,99376,0,495,9,M_2325,"""Everything's got a moral, if only you can find it.""","<< Il y a une morale a tout, si seulement on pouvait la trouver.",1111,aligned,108184,108248,99338,99390,"<< Il y a une morale a tout, si seulement on pouvait la trouver.","""Everything's got a moral, if only you can find it.""","['tu', 'vous']","[('on', 108226, 108228)]",on,108226,108228
booknlp,COREF,741,she,99395,99398,11,495,9,M_2326,And she squeezed herself up closer to Alice's side as she spoke.,>> Et elle se serra plus pres d'Alice en parlant.,1112,aligned,108249,108298,99391,99455,>> Et elle se serra plus pres d'Alice en parlant.,And she squeezed herself up closer to Alice's side as she spoke.,['elle'],"[('elle', 108253, 108257), ('elle', 108295, 108299)]",,,
booknlp,COREF,741,herself,99408,99415,11,495,9,M_2327,And she squeezed herself up closer to Alice's side as she spoke.,>> Et elle se serra plus pres d'Alice en parlant.,1112,aligned,108249,108298,99391,99455,>> Et elle se serra plus pres d'Alice en parlant.,And she squeezed herself up closer to Alice's side as she spoke.,"['elle-même', 'se', ""s'""]","[('se', 108260, 108262)]",se,108260,108262
exp,exp_name,alice,Alice,99429,99434,0,495,9,M_2328,And she squeezed herself up closer to Alice's side as she spoke.,>> Et elle se serra plus pres d'Alice en parlant.,1112,aligned,108249,108298,99391,99455,>> Et elle se serra plus pres d'Alice en parlant.,And she squeezed herself up closer to Alice's side as she spoke.,['Alice'],"[('Alice', 108281, 108286)]",Alice,108281,108286
