eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,check
pdnc,qID,Q325-0,sir,monsieur,117287,117290,138235.0,138243.0,14,421,8,M_1411,correct
pdnc,qID,Q326-0,Mrs. Smith,mistress Smith,117384,117394,138337.0,138351.0,18,422,8,M_1412,wrong
pdnc,qID,Q326-0,Watson,Watson,117435,117441,138387.0,138393.0,21,422,8,M_1413,correct
exp,exp_name,holmes,Holmes,Holmes,117531,117537,138513.0,138519.0,14,423,8,M_1414,correct
pdnc,qID,Q329-0,you,vous,117878,117881,139035.0,139039.0,21,425,8,M_1415,correct
pdnc,qID,Q331-0,My dear fellow,mon pauvre ami,117974,117988,139173.0,139187.0,21,427,8,M_1416,correct
pdnc,qID,Q331-0,you,,118199,118202,,,21,427,8,M_1417,wrong
pdnc,qID,Q331-0,you,,118237,118240,,,21,427,8,M_1418,wrong
booknlp,COREF,105,I,,118296,118297,,,14,429,8,M_1419,wrong
pdnc,qID,Q333-0,Athelney Jones,Athelney Jones,118318,118332,139585.0,139599.0,3,429,8,M_1420,correct
pdnc,qID,Q333-0,He,il,118356,118358,139808.0,139810.0,3,429,8,M_1421,wrong
booknlp,COREF,105,I,je,118384,118385,139644.0,139646.0,14,429,8,M_1422,correct
pdnc,qID,Q333-0,him,lui,118436,118439,139664.0,139667.0,3,429,8,M_1423,correct
booknlp,COREF,105,I,j',118460,118461,139562.0,139564.0,14,429,8,M_1424,correct
booknlp,COREF,105,myself,seul,118494,118500,139814.0,139818.0,14,429,8,M_1425,wrong
pdnc,qID,Q335-0,Jones,Jones,118841,118846,140227.0,140232.0,3,431,8,M_1426,correct
pdnc,qID,Q335-0,his,ses,118888,118891,140321.0,140324.0,3,431,8,M_1427,correct
exp,exp_name,toby,Toby,Toby,119291,119295,140800.0,140804.0,27,433,8,M_1428,correct
booknlp,COREF,143,he,,119301,119303,,,27,433,8,M_1429,wrong
exp,exp_name,holmes,Holmes,Holmes,119387,119393,140929.0,140935.0,14,434,8,M_1430,wrong
booknlp,COREF,105,his,,119405,119408,,,14,434,8,M_1431,wrong
pdnc,qID,Q338-0,you,vous,119424,119427,140973.0,140977.0,21,434,8,M_1432,correct
booknlp,COREF,105,he,il,119447,119449,141015.0,141017.0,14,434,8,M_1433,correct
booknlp,COREF,105,I,Je,119486,119487,141048.0,141050.0,14,435,8,M_1434,correct
booknlp,COREF,105,I,Je,119496,119497,141048.0,141050.0,14,435,8,M_1435,correct
pdnc,qID,Q340-0,You,Vous,119513,119516,141080.0,141084.0,21,436,8,M_1436,correct
booknlp,COREF,105,I,j',119587,119588,141152.0,141154.0,14,436,8,M_1437,correct
booknlp,COREF,105,I,je,119724,119725,141310.0,141312.0,14,438,8,M_1438,correct
booknlp,COREF,105,I,je,119752,119753,141310.0,141312.0,14,438,8,M_1439,correct
booknlp,COREF,105,my,mon,119793,119795,141456.0,141459.0,14,438,8,M_1440,correct
pdnc,qID,Q342-0,Wiggins,Wiggins,119821,119828,141477.0,141484.0,22,438,8,M_1441,wrong
booknlp,COREF,105,I,je,119834,119835,141526.0,141528.0,14,438,8,M_1442,correct
pdnc,qID,Q342-0,he,lui,119848,119850,141539.0,141542.0,22,438,8,M_1443,correct
pdnc,qID,Q342-0,his,lui,119855,119858,141539.0,141542.0,22,438,8,M_1444,correct
exp,exp_name,bartholomew sholto,Bartholomew Sholto,Bartholome Sholto,120277,120295,142021.0,142038.0,4,439,8,M_1445,correct
exp,exp_name,miss morstan,Miss Morstan,miss Morstan,120479,120491,142306.0,142318.0,12,439,8,M_1446,correct
exp,exp_name,holmes,Holmes,Holmes,120752,120758,142660.0,142666.0,14,439,8,M_1447,correct
pdnc,qID,Q343-1,Jones,Jones,121110,121115,143078.0,143083.0,3,441,8,M_1448,correct
pdnc,qID,Q343-1,you,vous,121179,121182,143163.0,143167.0,21,441,8,M_1449,correct
pdnc,qID,Q343-1,your,votre,121224,121228,143253.0,143258.0,21,441,8,M_1450,correct
exp,exp_name,bartholomew sholto,Bartholomew Sholto,M. Bartholome Sholto,121423,121441,143420.0,143440.0,4,443,8,M_1451,correct
exp,exp_name,mr. sholto,Mr. Sholto,M. Sholto,121622,121632,143700.0,143709.0,19,443,8,M_1452,correct
exp,exp_name,mr. sherlock holmes,Mr. Sherlock Holmes,Sherlock Holmes,121797,121816,143763.0,143778.0,14,443,8,M_1453,wrong
exp,exp_name,dr. watson,Dr. Watson,le Dr Watson,121821,121831,143782.0,143794.0,21,443,8,M_1454,correct
exp,exp_name,mr. thaddeus sholto,Mr. Thaddeus Sholto,M. Thaddeus Sholto,121866,121885,143889.0,143907.0,19,443,8,M_1455,correct
exp,exp_name,mr. athelney jones,Mr. Athelney Jones,M. Athelney Jones,121949,121967,143948.0,143965.0,3,443,8,M_1456,correct
booknlp,COREF,109,His,son,122130,122133,144095.0,144098.0,3,443,8,M_1457,correct
exp,exp_name,thaddeus sholto,Thaddeus Sholto,Thaddeus Sholto,122275,122290,144206.0,144221.0,19,443,8,M_1458,correct
exp,exp_name,mrs. bernstone,Mrs. Bernstone,Mrs Bernstone,122350,122364,144247.0,144260.0,15,443,8,M_1459,correct
exp,exp_name,lal rao,Lal Rao,Lal Rad,122389,122396,144315.0,144322.0,9,443,8,M_1460,correct
exp,exp_name,mcmurdo,McMurdo,Mac Murdo,122433,122440,144340.0,144349.0,30,443,8,M_1461,correct
exp,exp_name,mr. jones,Mr. Jones,M. Jones,122529,122538,144463.0,144471.0,3,443,8,M_1462,correct
booknlp,COREF,109,his,ses,122576,122579,144481.0,144484.0,3,443,8,M_1463,correct
booknlp,COREF,109,him,le,122622,122625,144562.0,144564.0,3,443,8,M_1464,correct
exp,exp_name,holmes,Holmes,Holmes,123398,123404,145396.0,145402.0,14,444,8,M_1465,correct
booknlp,COREF,105,his,sa,123420,123423,145416.0,145418.0,14,444,8,M_1466,correct
pdnc,qID,Q344-1,you,,123445,123448,,,21,444,8,M_1467,wrong
booknlp,COREF,113,I,Je,123465,123466,145471.0,145473.0,17,445,8,M_1468,correct
booknlp,COREF,105,I,je,123559,123560,145609.0,145611.0,14,446,8,M_1469,correct
pdnc,qID,Q346-0,he,il,123600,123602,145601.0,145603.0,3,446,8,M_1470,correct
pdnc,qID,Q346-0,his,son,123636,123639,145683.0,145686.0,3,446,8,M_1471,correct
exp,exp_name,mrs. hudson,Mrs. Hudson,Mrs Hudson,123728,123739,145783.0,145793.0,17,447,8,M_1472,wrong
booknlp,COREF,113,her,,123763,123766,,,17,447,8,M_1473,wrong
pdnc,qID,Q347-0,Holmes,Holmes,123825,123831,145845.0,145851.0,14,448,8,M_1474,correct
pdnc,qID,Q349-0,your,votre,124481,124485,146658.0,146663.0,14,451,8,M_1475,correct
pdnc,qID,Q349-0,sir,M'sieur,124495,124498,146676.0,146683.0,14,451,8,M_1476,correct
pdnc,qID,Q350-0,you,,124581,124584,,,22,452,8,M_1477,wrong
exp,exp_name,holmes,Holmes,Holmes,124596,124602,146809.0,146815.0,14,452,8,M_1478,correct
pdnc,qID,Q350-1,you,vous,124657,124660,146886.0,146890.0,22,452,8,M_1479,correct
pdnc,qID,Q350-1,Wiggins,Wiggins,124662,124669,146866.0,146873.0,22,452,8,M_1480,wrong
pdnc,qID,Q350-1,you,vous,124675,124678,146886.0,146890.0,22,452,8,M_1481,correct
booknlp,COREF,105,me,me,124682,124684,146933.0,146935.0,14,452,8,M_1482,correct
booknlp,COREF,105,I,Je,124686,124687,146974.0,146976.0,14,452,8,M_1483,correct
pdnc,qID,Q350-1,you,vous,124764,124767,147075.0,147079.0,22,452,8,M_1484,correct
booknlp,COREF,105,I,Je,124802,124803,147113.0,147115.0,14,452,8,M_1485,correct
pdnc,qID,Q350-1,Mordecai Smith,Mordecai Smith,124878,124892,147208.0,147222.0,13,452,8,M_1486,correct
booknlp,COREF,105,I,,124987,124988,,,14,452,8,M_1487,wrong
pdnc,qID,Q350-1,Mordecai Smith,Mordecai Smith,125011,125025,147446.0,147460.0,13,452,8,M_1488,wrong
pdnc,qID,Q350-1,You,vous,125091,125094,147525.0,147529.0,22,452,8,M_1489,correct
booknlp,COREF,105,me,le-moi,125166,125168,147632.0,147638.0,14,452,8,M_1490,correct
pdnc,qID,Q350-1,you,vous,125185,125188,147598.0,147602.0,22,452,8,M_1491,correct
pdnc,qID,Q351-0,guv nor,,125227,125234,,,14,453,8,M_1492,wrong
exp,exp_name,wiggins,Wiggins,,125242,125249,,,22,453,8,M_1493,wrong
pdnc,qID,Q352-0,you,,125352,125355,,,22,454,8,M_1494,wrong
booknlp,COREF,159,He,Il,125361,125363,147851.0,147853.0,22,454,8,M_1495,correct
exp,exp_name,holmes,Holmes,Holmes,125545,125551,148024.0,148030.0,14,455,8,M_1496,correct
booknlp,COREF,105,he,il,125556,125558,147999.0,148001.0,14,455,8,M_1497,wrong
booknlp,COREF,105,his,sa,125587,125590,148068.0,148070.0,14,455,8,M_1498,correct
booknlp,COREF,105,I,,125658,125659,,,14,455,8,M_1499,wrong
pdnc,qID,Q353-1,Mr. Mordecai Smith,,125845,125863,,,13,455,8,M_1500,wrong
exp,exp_name,toby,Toby,Toby,125868,125872,148460.0,148464.0,27,456,8,M_1501,correct
pdnc,qID,Q354-0,you,vous,125913,125916,148498.0,148502.0,14,456,8,M_1502,correct
pdnc,qID,Q354-0,Holmes,Holmes,125931,125937,148523.0,148529.0,14,456,8,M_1503,correct
booknlp,COREF,105,I,je,125946,125947,148541.0,148543.0,14,457,8,M_1504,correct
booknlp,COREF,105,I,Je,125962,125963,148564.0,148566.0,14,457,8,M_1505,correct
booknlp,COREF,105,I,m',125993,125994,148702.0,148704.0,14,457,8,M_1506,correct
booknlp,COREF,105,me,m',126058,126060,148702.0,148704.0,14,457,8,M_1507,correct
booknlp,COREF,105,I,Je,126073,126074,148713.0,148715.0,14,457,8,M_1508,correct
pdnc,qID,Q355-0,my fair client,ma jolie cliente,126140,126154,148796.0,148812.0,12,457,8,M_1509,correct
pdnc,qID,Q355-0,the other man,son complice,126271,126284,148953.0,148965.0,20,457,8,M_1510,wrong
booknlp,COREF,105,I,,126291,126292,,,14,457,8,M_1511,wrong
pdnc,qID,Q356-0,other man,ce complice,126337,126346,149029.0,149040.0,20,458,8,M_1512,correct
booknlp,COREF,105,I,Je,126357,126358,149047.0,149049.0,14,459,8,M_1513,correct
pdnc,qID,Q357-0,him,,126393,126396,,,20,459,8,M_1514,wrong
pdnc,qID,Q357-0,you,vous,126401,126404,149084.0,149088.0,21,459,8,M_1515,correct
pdnc,qID,Q357-0,you,vous,126418,126421,149107.0,149111.0,21,459,8,M_1516,correct
pdnc,qID,Q357-0,your,vous,126439,126443,149107.0,149111.0,21,459,8,M_1517,wrong
exp,exp_name,small,small,petit,126589,126594,149222.0,149227.0,25,459,8,M_1518,correct
pdnc,qID,Q357-0,you,vous,126619,126622,149416.0,149420.0,21,459,8,M_1519,correct
pdnc,qID,Q358-1,Jonathan Small,Jonathan Small,126725,126739,149509.0,149523.0,23,460,8,M_1520,wrong
exp,exp_name,small,small,petite,126970,126975,149770.0,149776.0,25,461,8,M_1521,correct
pdnc,qID,Q363-0,Watson,Watson,128310,128316,151090.0,151096.0,21,463,8,M_1522,correct
exp,exp_name,small,small,petits,128405,128410,151185.0,151191.0,25,463,8,M_1523,correct
exp,exp_name,small,small,,128495,128500,,,25,463,8,M_1524,wrong
pdnc,qID,Q364-0,Watson,Watson,128863,128869,151742.0,151748.0,21,463,8,M_1525,correct
pdnc,qID,Q364-0,this fellow,l'individu,128874,128885,151754.0,151764.0,20,463,8,M_1526,correct
pdnc,qID,Q364-0,his,lui-meme,128903,128906,151804.0,151812.0,20,463,8,M_1527,wrong
pdnc,qID,Q364-0,Jonathan Small,Jonathan Small,129012,129026,151896.0,151910.0,23,463,8,M_1528,correct
pdnc,qID,Q365-0,he,il,129092,129094,152008.0,152010.0,23,464,8,M_1529,correct
pdnc,qID,Q365-0,a companion,compagnon,129115,129126,152037.0,152046.0,20,464,8,M_1530,correct
pdnc,qID,Q366-0,Small,ce,129212,129217,152122.0,152124.0,23,465,8,M_1531,wrong
pdnc,qID,Q366-0,this islander,un indigene,129279,129292,152217.0,152228.0,20,465,8,M_1532,correct
pdnc,qID,Q366-0,him,il,129308,129311,152146.0,152148.0,23,465,8,M_1533,correct
pdnc,qID,Q366-0,Watson,Watson,129369,129375,152338.0,152344.0,21,465,8,M_1534,correct
pdnc,qID,Q366-0,you,vous,129377,129380,152346.0,152350.0,21,465,8,M_1535,correct
pdnc,qID,Q366-0,you,vous,129451,129454,152392.0,152396.0,21,465,8,M_1536,correct
exp,exp_name,mary morstan,Mary Morstan,Mary Morstan,129880,129892,152875.0,152887.0,12,466,8,M_1537,wrong
exp,exp_name,sherlock holmes,Sherlock Holmes,il,130023,130038,153114.0,153116.0,14,468,9,M_1538,correct
booknlp,COREF,105,him,l',130071,130074,153083.0,153085.0,14,468,9,M_1539,correct
booknlp,COREF,105,he,il,130086,130088,153114.0,153116.0,14,468,9,M_1540,correct
booknlp,COREF,105,his,son,130104,130107,153130.0,153133.0,14,468,9,M_1541,correct
booknlp,COREF,105,He,il,130139,130141,153234.0,153236.0,14,468,9,M_1542,correct
booknlp,COREF,105,his,ses,130196,130199,153309.0,153312.0,14,468,9,M_1543,correct
pdnc,qID,Q367-0,You,Vous,130230,130233,153325.0,153329.0,21,469,9,M_1544,correct
booknlp,COREF,105,he,il,130255,130257,153355.0,153357.0,14,469,9,M_1545,correct
booknlp,COREF,105,I,Je,130265,130266,153359.0,153361.0,14,469,9,M_1546,correct
pdnc,qID,Q367-1,you,vous,130299,130302,153398.0,153402.0,21,469,9,M_1547,correct
pdnc,qID,Q368-1,you,vous,130343,130346,153452.0,153456.0,14,470,9,M_1548,correct
booknlp,COREF,105,I,j',130391,130392,153503.0,153505.0,14,471,9,M_1549,correct
booknlp,COREF,105,I,j',130406,130407,153503.0,153505.0,14,471,9,M_1550,correct
booknlp,COREF,105,I,j',130439,130440,153503.0,153505.0,14,471,9,M_1551,correct
pdnc,qID,Q369-0,Wiggins,Wiggins,130483,130490,153616.0,153623.0,22,471,9,M_1552,correct
pdnc,qID,Q369-0,He,,130519,130521,,,22,471,9,M_1553,wrong
pdnc,qID,Q371-0,You,vous,130843,130846,154071.0,154075.0,21,473,9,M_1554,correct
pdnc,qID,Q371-0,you,vous,130859,130862,154071.0,154075.0,21,473,9,M_1555,correct
booknlp,COREF,105,I,moi,130873,130874,154099.0,154102.0,14,473,9,M_1556,correct
pdnc,qID,Q372-0,Mrs. Cecil Forrester,Mrs Cecil Forrester,130950,130970,154175.0,154194.0,16,474,9,M_1557,correct
pdnc,qID,Q372-0,She,elle,130972,130975,154197.0,154201.0,16,474,9,M_1558,correct
pdnc,qID,Q373-0,Mrs. Cecil Forrester,Mrs Cecil Forrester,131006,131026,154232.0,154251.0,16,475,9,M_1559,wrong
exp,exp_name,holmes,Holmes,Holmes,131035,131041,154262.0,154268.0,14,475,9,M_1560,correct
booknlp,COREF,105,his,,131074,131077,,,14,475,9,M_1561,wrong
pdnc,qID,Q374-0,Miss Morstan,elle,131102,131114,154315.0,154319.0,12,476,9,M_1562,correct
booknlp,COREF,105,I,je,131164,131165,154419.0,154421.0,14,477,9,M_1563,correct
exp,exp_name,holmes,Holmes,,131202,131208,,,14,477,9,M_1564,wrong
pdnc,qID,Q377-0,you,vous,131419,131422,154710.0,154714.0,21,479,9,M_1565,correct
pdnc,qID,Q377-0,you,vous,131446,131449,154710.0,154714.0,21,479,9,M_1566,correct
exp,exp_name,toby,Toby,Toby,131469,131473,154763.0,154767.0,27,479,9,M_1567,correct
exp,exp_name,miss morstan,Miss Morstan,miss Morstan,131696,131708,154998.0,155010.0,12,480,9,M_1568,wrong
exp,exp_name,mrs. forrester,Mrs. Forrester,,131787,131801,,,24,480,9,M_1569,wrong
exp,exp_name,mr. sholto,Mr. Sholto,,131953,131963,,,19,480,9,M_1570,wrong
exp,exp_name,mrs. forrester,Mrs. Forrester,Mrs Forrester,132128,132142,155539.0,155552.0,24,481,9,M_1571,correct
pdnc,qID,Q378-1,An injured lady,,132145,132160,,,12,481,9,M_1572,wrong
pdnc,qID,Q378-1,a wooden-legged ruffian,un brigand avec une jambe de bois,132212,132235,155657.0,155690.0,23,481,9,M_1573,correct
exp,exp_name,miss morstan,Miss Morstan,miss Morstan,132348,132360,155800.0,155812.0,12,482,9,M_1574,correct
pdnc,qID,Q380-0,Mary,,132397,132401,,,12,483,9,M_1575,wrong
pdnc,qID,Q380-0,your,,132403,132407,,,12,483,9,M_1576,wrong
pdnc,qID,Q380-0,you,,132474,132477,,,12,483,9,M_1577,wrong
pdnc,qID,Q380-0,your,,132574,132578,,,12,483,9,M_1578,wrong
exp,exp_name,small,small,la,132792,132797,156228.0,156230.0,25,484,9,M_1579,wrong
pdnc,qID,Q381-0,Mr. Thaddeus Sholto,Mr Thaddeus Sholto,132820,132839,156334.0,156352.0,19,485,9,M_1580,correct
pdnc,qID,Q381-1,he,il,132924,132926,156380.0,156382.0,19,485,9,M_1581,correct
pdnc,qID,Q381-1,him,lui,133002,133005,156581.0,156584.0,19,485,9,M_1582,correct
pdnc,qID,Q382-0,Mr. Sherlock Holmes,Mr Sherlock Holmes,133284,133303,156914.0,156932.0,14,487,9,M_1583,correct
exp,exp_name,mrs. hudson,Mrs. Hudson,Mrs Hudson,133329,133340,156953.0,156963.0,17,487,9,M_1584,correct
booknlp,COREF,113,she,elle,133344,133347,156972.0,156976.0,17,487,9,M_1585,correct
pdnc,qID,Q383-0,sir,monsieur,133383,133386,157010.0,157018.0,21,488,9,M_1586,correct
pdnc,qID,Q383-0,He,Il,133388,133390,157020.0,157022.0,14,488,9,M_1587,correct
pdnc,qID,Q383-0,his,sa,133403,133406,157039.0,157041.0,14,488,9,M_1588,correct
pdnc,qID,Q383-0,sir,monsieur,133413,133416,157010.0,157018.0,21,488,9,M_1589,correct
pdnc,qID,Q383-0,you,,133421,133424,,,21,488,9,M_1590,wrong
pdnc,qID,Q383-0,sir,,133431,133434,,,21,488,9,M_1591,wrong
booknlp,COREF,113,her,elle,133445,133448,157075.0,157079.0,17,488,9,M_1592,correct
booknlp,COREF,113,I,j',133484,133485,157094.0,157096.0,17,488,9,M_1593,correct
pdnc,qID,Q384-0,his,sa,133500,133503,157051.0,157053.0,14,488,9,M_1594,correct
pdnc,qID,Q385-0,Mrs. Hudson,mistress Hudson,133523,133534,157148.0,157163.0,17,489,9,M_1595,correct
pdnc,qID,Q386-0,he,il,133545,133547,157176.0,157178.0,14,490,9,M_1596,correct
pdnc,qID,Q386-0,sir,,133564,133567,,,21,490,9,M_1597,wrong
pdnc,qID,Q386-0,you,votre,133575,133578,157201.0,157206.0,21,490,9,M_1598,wrong
pdnc,qID,Q386-0,he,il,133588,133590,157176.0,157178.0,14,490,9,M_1599,correct
pdnc,qID,Q386-0,he,il,133602,133604,157214.0,157216.0,14,490,9,M_1600,correct
booknlp,COREF,113,I,j',133649,133650,157278.0,157280.0,17,490,9,M_1601,correct
pdnc,qID,Q386-0,his,il,133677,133680,157214.0,157216.0,14,490,9,M_1602,wrong
booknlp,COREF,113,I,,133696,133697,,,17,490,9,M_1603,wrong
pdnc,qID,Q386-0,him,il,133704,133707,157314.0,157316.0,14,490,9,M_1604,correct
pdnc,qID,Q386-0,he,il,133775,133777,157373.0,157375.0,14,490,9,M_1605,correct
exp,exp_name,mrs. hudson,Mrs. Hudson,mistress Hudson,133821,133832,157458.0,157473.0,17,490,9,M_1606,correct
pdnc,qID,Q387-0,he,il,133843,133845,157496.0,157498.0,14,490,9,M_1607,correct
pdnc,qID,Q387-0,his,il,133865,133868,157496.0,157498.0,14,490,9,M_1608,wrong
booknlp,COREF,113,I,je,133879,133880,157514.0,157516.0,17,490,9,M_1609,correct
pdnc,qID,Q387-0,him,l',133890,133893,157517.0,157519.0,14,490,9,M_1610,correct
booknlp,COREF,113,I,,133925,133926,,,17,490,9,M_1611,wrong
pdnc,qID,Q387-0,he,il,133932,133934,157571.0,157573.0,14,490,9,M_1612,correct
pdnc,qID,Q387-0,sir,monsieur,133958,133961,157599.0,157607.0,21,490,9,M_1613,correct
booknlp,COREF,113,I,moi,133963,133964,157688.0,157691.0,17,490,9,M_1614,correct
pdnc,qID,Q387-0,him,lui,133994,133997,157624.0,157627.0,14,490,9,M_1615,correct
pdnc,qID,Q387-0,he,il,134026,134028,157665.0,157667.0,14,490,9,M_1616,correct
booknlp,COREF,113,me,moi,134039,134041,157688.0,157691.0,17,490,9,M_1617,correct
pdnc,qID,Q387-0,sir,il,134043,134046,157665.0,157667.0,21,490,9,M_1618,correct
booknlp,COREF,113,I,je,134070,134071,157723.0,157725.0,17,490,9,M_1619,correct
booknlp,COREF,113,I,j',134092,134093,157609.0,157611.0,17,490,9,M_1620,correct
pdnc,qID,Q388-0,you,vous,134137,134140,157820.0,157824.0,17,491,9,M_1621,correct
pdnc,qID,Q388-0,Mrs. Hudson,mistress Hudson,134170,134181,157842.0,157857.0,17,491,9,M_1622,correct
booknlp,COREF,113,I,Je,134197,134198,157867.0,157869.0,17,491,9,M_1623,correct
pdnc,qID,Q388-1,him,il,134209,134212,157913.0,157915.0,14,491,9,M_1624,correct
pdnc,qID,Q388-1,He,il,134231,134233,157913.0,157915.0,14,491,9,M_1625,correct
exp,exp_name,small,small,,134243,134248,,,25,491,9,M_1626,wrong
pdnc,qID,Q388-1,his,le,134261,134264,157934.0,157936.0,14,491,9,M_1627,correct
pdnc,qID,Q388-1,him,le,134282,134285,157934.0,157936.0,14,491,9,M_1628,correct
pdnc,qID,Q389-0,You,Vous,134651,134654,158396.0,158400.0,14,493,9,M_1629,correct
pdnc,qID,Q389-0,old man,lui,134681,134688,158439.0,158442.0,14,493,9,M_1630,wrong
pdnc,qID,Q389-1,you,vous,134712,134715,158454.0,158458.0,14,493,9,M_1631,correct
pdnc,qID,Q390-1,Mrs. Smith,elle-meme,135130,135140,158931.0,158940.0,18,494,9,M_1632,correct
booknlp,COREF,157,her,son,135150,135153,158967.0,158970.0,18,494,9,M_1633,correct
pdnc,qID,Q391-0,Mrs. Smith,Mrs Smith,135279,135289,159096.0,159105.0,18,495,9,M_1634,correct
exp,exp_name,wiggins,Wiggins,Wiggins,135770,135777,159687.0,159694.0,22,499,9,M_1635,correct
exp,exp_name,thaddeus sholto,Thaddeus Sholto,Thaddeus Sholto,135932,135947,159841.0,159856.0,19,499,9,M_1636,wrong
exp,exp_name,holmes,Holmes,Holmes,136178,136184,160064.0,160070.0,14,499,9,M_1637,correct
booknlp,COREF,105,He,Il,136215,136217,160099.0,160101.0,14,499,9,M_1638,correct
booknlp,COREF,105,himself,s',136265,136272,160141.0,160143.0,14,499,9,M_1639,correct
exp,exp_name,small,small,,136464,136469,,,25,499,9,M_1640,wrong
booknlp,COREF,105,his,il,136520,136523,160401.0,160403.0,14,499,9,M_1641,wrong
booknlp,COREF,105,he,il,136554,136556,160401.0,160403.0,14,499,9,M_1642,correct
booknlp,COREF,105,his,il,136578,136581,160401.0,160403.0,14,499,9,M_1643,wrong
booknlp,COREF,105,him,Il,136671,136674,160463.0,160465.0,14,500,9,M_1644,wrong
booknlp,COREF,105,his,,136775,136778,,,14,500,9,M_1645,wrong
booknlp,COREF,105,I,Je,136787,136788,160680.0,160682.0,14,501,9,M_1646,correct
pdnc,qID,Q395-0,Watson,Watson,136812,136818,160715.0,160721.0,21,501,9,M_1647,correct
booknlp,COREF,105,he,,136826,136828,,,14,501,9,M_1648,wrong
booknlp,COREF,105,I,je,136831,136832,160769.0,160771.0,14,501,9,M_1649,correct
booknlp,COREF,105,my,,136862,136864,,,14,501,9,M_1650,wrong
booknlp,COREF,105,I,je,136875,136876,160769.0,160771.0,14,501,9,M_1651,correct
pdnc,qID,Q396-0,you,vous,136970,136973,160896.0,160900.0,14,502,9,M_1652,correct
pdnc,qID,Q397-0,you,vous,136996,136999,160938.0,160942.0,21,503,9,M_1653,correct
pdnc,qID,Q397-0,you,vous,137027,137030,160938.0,160942.0,21,503,9,M_1654,correct
booknlp,COREF,105,my,me,137051,137053,160943.0,160945.0,14,503,9,M_1655,wrong
booknlp,COREF,105,I,j',137070,137071,161074.0,161076.0,14,503,9,M_1656,correct
pdnc,qID,Q397-0,Wiggins,Wiggins,137167,137174,161129.0,161136.0,22,503,9,M_1657,correct
booknlp,COREF,105,I,mon,137211,137212,161250.0,161253.0,14,503,9,M_1658,wrong
pdnc,qID,Q397-0,you,vous,137218,137221,161269.0,161273.0,21,503,9,M_1659,correct
pdnc,qID,Q397-0,your,votre,137269,137273,161311.0,161316.0,21,503,9,M_1660,correct
booknlp,COREF,105,I,,137316,137317,,,14,503,9,M_1661,wrong
pdnc,qID,Q397-0,you,vous,137328,137331,161357.0,161361.0,21,503,9,M_1662,correct
booknlp,COREF,105,I,,137355,137356,,,14,505,9,M_1663,wrong
booknlp,COREF,105,you,vous,137372,137375,161405.0,161409.0,14,505,9,M_1664,correct
booknlp,COREF,105,me,me,137404,137406,161428.0,161430.0,14,505,9,M_1665,correct
booknlp,COREF,105,I,me,137412,137413,161428.0,161430.0,14,505,9,M_1666,wrong
booknlp,COREF,105,I,je,137440,137441,161476.0,161478.0,14,505,9,M_1667,correct
booknlp,COREF,105,myself,moi-meme,137451,137457,161464.0,161472.0,14,505,9,M_1668,correct
booknlp,COREF,105,I,je,137462,137463,161386.0,161388.0,14,505,9,M_1669,correct
booknlp,COREF,105,I,je,137485,137486,161529.0,161531.0,14,505,9,M_1670,correct
booknlp,COREF,105,I,,137517,137518,,,14,505,9,M_1671,wrong
booknlp,COREF,105,I,,137564,137565,,,14,505,9,M_1672,wrong
exp,exp_name,mr. thaddeus sholto,Mr. Thaddeus Sholto,M. Thaddeus Sholto,137956,137975,161919.0,161937.0,19,506,9,M_1673,correct
booknlp,COREF,124,He,il,138028,138030,161994.0,161996.0,19,506,9,M_1674,correct
exp,exp_name,mrs. bernstone,Mrs. Bernstone,Mrs Bernstone,138052,138066,162041.0,162054.0,15,506,9,M_1675,wrong
exp,exp_name,mr. athelney jones,Mr. Athelney Jones,Mr Athelney Jones,138219,138237,162156.0,162173.0,3,506,9,M_1676,correct
booknlp,COREF,109,his,son,138266,138269,162238.0,162241.0,3,506,9,M_1677,correct
pdnc,qID,Q400-1,Friend Sholto,l'ami,138405,138418,162423.0,162428.0,19,507,9,M_1678,correct
exp,exp_name,mordecai smith,Mordecai Smith,Mordecai Smith,138709,138723,162788.0,162802.0,13,509,9,M_1679,wrong
booknlp,COREF,124,his,son,138738,138741,162828.0,162831.0,19,509,9,M_1680,correct
exp,exp_name,smith,Smith,Smith,138757,138762,162797.0,162802.0,18,509,9,M_1681,correct
exp,exp_name,mrs. smith,Mrs. Smith,Mrs Smith,138983,138993,163147.0,163156.0,18,509,9,M_1682,correct
exp,exp_name,smith,Smith,Smith,138998,139003,162797.0,162802.0,18,509,9,M_1683,correct
exp,exp_name,mordecai smith,Mordecai Smith,Mordecai Smith,139074,139088,162788.0,162802.0,13,509,9,M_1684,wrong
exp,exp_name,holmes,Holmes,Holmes,139134,139140,163349.0,163355.0,14,510,9,M_1685,correct
exp,exp_name,holmes,Holmes,Holmes,139499,139505,163757.0,163763.0,14,511,9,M_1686,correct
booknlp,COREF,105,his,,139532,139535,,,14,511,9,M_1687,wrong
booknlp,COREF,105,he,il,139770,139772,164114.0,164116.0,14,511,9,M_1688,correct
booknlp,COREF,105,his,son,139842,139845,164160.0,164163.0,14,511,9,M_1689,correct
booknlp,COREF,105,him,,139944,139947,,,14,511,9,M_1690,wrong
