eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
exp,exp_name,the grandmother,the Grandmother,238301,238316,5,792,13,M_3347,"Next he started talking about the Grandmother, but always in a disconnected sort of fashion his one thought being to send for the police.","En pleurant presque, il me conta que Mlle Blanche refusait de l'epouser parce qu'elle etait convaincue qu'il n'heriterait pas de la babouschka.",1654,aligned,164558,164701,238271,238408,"En pleurant presque, il me conta que Mlle Blanche refusait de l'epouser parce qu'elle etait convaincue qu'il n'heriterait pas de la babouschka. ","Next he started talking about the Grandmother, but
always in a disconnected sort of fashion his one thought being to send
for the police.
",['la grand-mere'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,his,238363,238366,16,792,13,M_3348,"Next he started talking about the Grandmother, but always in a disconnected sort of fashion his one thought being to send for the police.","En pleurant presque, il me conta que Mlle Blanche refusait de l'epouser parce qu'elle etait convaincue qu'il n'heriterait pas de la babouschka.",1654,aligned,164558,164701,238271,238408,"En pleurant presque, il me conta que Mlle Blanche refusait de l'epouser parce qu'elle etait convaincue qu'il n'heriterait pas de la babouschka. ","Next he started talking about the Grandmother, but
always in a disconnected sort of fashion his one thought being to send
for the police.
","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,238428,238430,16,793,13,M_3349,"""In Russia,"" said he, suddenly boiling over with indignation, ""or in any well-ordered State where there exists a government, old women like my mother are placed under proper guardianship.","Il semblait croire que tout cela etait nouveau pour moi. Je fis une allusion a de Grillet ; mais il me repondit, avec un geste desespere : -- Parti !",1655,aligned,164702,164852,238411,238597,"Il semblait croire que tout cela etait nouveau pour moi. Je fis une allusion a de Grillet ; mais il me repondit, avec un geste desespere :

-- Parti ! ","In Russia,"" said he, suddenly boiling over with indignation, ""or in
any well-ordered State where there exists a government, old women like
my mother are placed under proper guardianship. ",['il'],"[('il', 164702, 164704), ('il', 164799, 164801)]","(('il', 164702, 164704), ('il', 164799, 164801))",,,
pdnc,qID,Q583-1,my mother,238550,238559,5,793,13,M_3350,"""In Russia,"" said he, suddenly boiling over with indignation, ""or in any well-ordered State where there exists a government, old women like my mother are placed under proper guardianship.","Il semblait croire que tout cela etait nouveau pour moi. Je fis une allusion a de Grillet ; mais il me repondit, avec un geste desespere : -- Parti !",1655,aligned,164702,164852,238411,238597,"Il semblait croire que tout cela etait nouveau pour moi. Je fis une allusion a de Grillet ; mais il me repondit, avec un geste desespere :

-- Parti ! ","In Russia,"" said he, suddenly boiling over with indignation, ""or in
any well-ordered State where there exists a government, old women like
my mother are placed under proper guardianship. ",['ma mere'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q583-1,my good sir,238603,238614,4,793,13,M_3351,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""",['Mon bon monsieur'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,238617,238619,16,793,13,M_3352,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""",['il'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,238663,238665,16,793,13,M_3353,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""",['il'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,his,238675,238678,16,793,13,M_3354,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q583-2,you,238718,238721,4,793,13,M_3355,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,238738,238740,16,793,13,M_3356,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""",['il'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q583-3,you,238808,238811,4,793,13,M_3357,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""","['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q583-3,her,238857,238860,5,793,13,M_3358,"Yes, my good sir,"" he went on, relapsing into a scolding tone as he leapt to his feet and started to pace the room, ""do you not know this"" (he seemed to be addressing some imaginary auditor in the corner) "" do you not know this, that in Russia old women like her are subjected to restraint, the devil take them?""",Je lui ai engage tous mes biens !,1657,aligned,164853,164886,238598,238909,Je lui ai engage tous mes biens ! ,"Yes, my good sir,"" he
went on, relapsing into a scolding tone as he leapt to his feet and
started to pace the room, ""do you not know this"" (he seemed to be
addressing some imaginary auditor in the corner) "" do you not know
this, that in Russia old women like her are subjected to restraint, the
devil take them?""","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('lui', 164856, 164859)]","(('lui', 164856, 164859),)",lui,164856,164859
booknlp,COREF,150,he,238917,238919,16,793,13,M_3359,Again he threw himself down upon the sofa.,Cet argent que vous avez apporte... combien reste-t-il ?,1667,aligned,164887,164943,238911,238953,Cet argent que vous avez apporte... combien reste-t-il ? ,"Again he threw himself down upon the sofa.
",['il'],"[('il', 164939, 164941)]","(('il', 164939, 164941),)",il,164939,164941
booknlp,COREF,150,himself,238926,238933,16,793,13,M_3360,Again he threw himself down upon the sofa.,Cet argent que vous avez apporte... combien reste-t-il ?,1667,aligned,164887,164943,238911,238953,Cet argent que vous avez apporte... combien reste-t-il ? ,"Again he threw himself down upon the sofa.
",['lui-même'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,239009,239011,16,794,13,M_3361,"A minute later, though sobbing and almost breathless, he managed to gasp out that Mlle. Blanche had refused to marry him, for the reason that the Grandmother had turned up in place of a telegram, and it was therefore clear that he had no inheritance to look for.","~~~ Sept cents francs, je crois... C'est tout ce que je possede... -- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?",1658,aligned,164943,165091,238955,239217," Sept cents francs, je crois... C'est tout ce que je possede...

-- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?
","A minute later, though sobbing and almost breathless, he managed to
gasp out that Mlle. Blanche had refused to marry him, for the reason
that the Grandmother had turned up in place of a telegram, and it was
therefore clear that he had no inheritance to look for. ",['il'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,mlle. blanche,Mlle. Blanche,239037,239050,7,794,13,M_3362,"A minute later, though sobbing and almost breathless, he managed to gasp out that Mlle. Blanche had refused to marry him, for the reason that the Grandmother had turned up in place of a telegram, and it was therefore clear that he had no inheritance to look for.","~~~ Sept cents francs, je crois... C'est tout ce que je possede... -- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?",1658,aligned,164943,165091,238955,239217," Sept cents francs, je crois... C'est tout ce que je possede...

-- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?
","A minute later, though sobbing and almost breathless, he managed to
gasp out that Mlle. Blanche had refused to marry him, for the reason
that the Grandmother had turned up in place of a telegram, and it was
therefore clear that he had no inheritance to look for. ",['Mlle. Se bloquer'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,him,239072,239075,16,794,13,M_3363,"A minute later, though sobbing and almost breathless, he managed to gasp out that Mlle. Blanche had refused to marry him, for the reason that the Grandmother had turned up in place of a telegram, and it was therefore clear that he had no inheritance to look for.","~~~ Sept cents francs, je crois... C'est tout ce que je possede... -- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?",1658,aligned,164943,165091,238955,239217," Sept cents francs, je crois... C'est tout ce que je possede...

-- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?
","A minute later, though sobbing and almost breathless, he managed to
gasp out that Mlle. Blanche had refused to marry him, for the reason
that the Grandmother had turned up in place of a telegram, and it was
therefore clear that he had no inheritance to look for. ",['lui'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the grandmother,the Grandmother,239097,239112,5,794,13,M_3364,"A minute later, though sobbing and almost breathless, he managed to gasp out that Mlle. Blanche had refused to marry him, for the reason that the Grandmother had turned up in place of a telegram, and it was therefore clear that he had no inheritance to look for.","~~~ Sept cents francs, je crois... C'est tout ce que je possede... -- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?",1658,aligned,164943,165091,238955,239217," Sept cents francs, je crois... C'est tout ce que je possede...

-- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?
","A minute later, though sobbing and almost breathless, he managed to
gasp out that Mlle. Blanche had refused to marry him, for the reason
that the Grandmother had turned up in place of a telegram, and it was
therefore clear that he had no inheritance to look for. ",['la grand-mere'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,239183,239185,16,794,13,M_3365,"A minute later, though sobbing and almost breathless, he managed to gasp out that Mlle. Blanche had refused to marry him, for the reason that the Grandmother had turned up in place of a telegram, and it was therefore clear that he had no inheritance to look for.","~~~ Sept cents francs, je crois... C'est tout ce que je possede... -- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?",1658,aligned,164943,165091,238955,239217," Sept cents francs, je crois... C'est tout ce que je possede...

-- Et comment reglerez-vous votre note d'hotel ? Et puis... apres, que ferez-vous ?
","A minute later, though sobbing and almost breathless, he managed to
gasp out that Mlle. Blanche had refused to marry him, for the reason
that the Grandmother had turned up in place of a telegram, and it was
therefore clear that he had no inheritance to look for. ",['il'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,239229,239231,16,794,13,M_3366,"Evidently, he supposed that I had hitherto been in entire ignorance of all this.",Il me considera d'un air absorbe. Il ne m'avait pas compris.,1659,aligned,165093,165153,239218,239298,Il me considera d'un air absorbe. Il ne m'avait pas compris. ,"Evidently, he
supposed that I had hitherto been in entire ignorance of all this.
",['il'],"[('il', 165093, 165095), ('il', 165127, 165129)]","(('il', 165093, 165095), ('il', 165127, 165129))",,,
exp,exp_name,de griers,De Griers,239325,239334,8,794,13,M_3367,"Again, when I referred to De Griers, the General made a gesture of despair.",J'essayai de lui parler de Paulina et des enfants.,1660,aligned,165154,165204,239299,239374,J'essayai de lui parler de Paulina et des enfants. ,"Again, when I referred to De Griers, the General made a gesture of
despair. ",['De Griers'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the general,the General,239336,239347,16,794,13,M_3368,"Again, when I referred to De Griers, the General made a gesture of despair.",J'essayai de lui parler de Paulina et des enfants.,1660,aligned,165154,165204,239299,239374,J'essayai de lui parler de Paulina et des enfants. ,"Again, when I referred to De Griers, the General made a gesture of
despair. ",['le general'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q584-0,He,239376,239378,8,794,13,M_3369,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ",['Il'],"[('Il', 165205, 165207), ('Il', 165257, 165259)]","(('Il', 165205, 165207), ('Il', 165257, 165259))",,,
booknlp,COREF,150,he,239395,239397,16,794,13,M_3370,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ",['il'],"[('il', 165205, 165207), ('il', 165257, 165259)]","(('il', 165205, 165207), ('il', 165257, 165259))",,,
booknlp,COREF,150,I,239426,239427,16,794,13,M_3371,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q584-1,him,239452,239455,8,794,13,M_3372,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ",['lui'],"[('lui', 165317, 165320)]","(('lui', 165317, 165320),)",lui,165317,165320
booknlp,COREF,150,I,239457,239458,16,794,13,M_3373,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,my,239477,239479,16,794,13,M_3374,"""He has gone away,"" he said, ""and everything which I possess is mortgaged to him. I stand stripped to my skin.","Il repondit vivement : -- Oui, oui... Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...",1661,aligned,165205,165343,239376,239485,"Il repondit vivement :

-- Oui, oui...

Et aussitot il se mit a parler du prince ; que Blanche s'en allait avec lui, et qu'alors, alors...
","He has gone away,"" he said, ""and everything which I possess
is mortgaged to him. I stand stripped to my skin. ","['mon', 'ma', 'mes']","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q584-1,you,239510,239513,4,794,13,M_3375,"Even of the money which you brought me from Paris, I know not if seven hundred francs be left.","-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites.",1662,aligned,165345,165421,239486,239580,"-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites. ","Even of the money
which you brought me from Paris, I know not if seven hundred francs be
left. ","['tu', 'vous']","[('vous', 165390, 165394)]","(('vous', 165390, 165394),)",vous,165390,165394
booknlp,COREF,150,me,239522,239524,16,794,13,M_3376,"Even of the money which you brought me from Paris, I know not if seven hundred francs be left.","-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites.",1662,aligned,165345,165421,239486,239580,"-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites. ","Even of the money
which you brought me from Paris, I know not if seven hundred francs be
left. ","['moi', ""m'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,I,239537,239538,16,794,13,M_3377,"Even of the money which you brought me from Paris, I know not if seven hundred francs be left.","-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites.",1662,aligned,165345,165421,239486,239580,"-- Que vais-je faire, Alexis Ivanovitch ? Je vous jure, par Dieu !... Dites. ","Even of the money
which you brought me from Paris, I know not if seven hundred francs be
left. ","['je', ""j'""]","[('je', 165357, 165359), ('je', 165387, 165389)]","(('je', 165357, 165359), ('je', 165387, 165389))",,,
booknlp,COREF,150,I,239651,239652,16,794,13,M_3378,"Of course that sum will do to go on with, but, as regards the future, I know nothing, I know nothing.""","N'est-ce pas de l'ingratitude ? Mais... Oui, oui, c'est de l'ingratitude !",1663,aligned,165422,165496,239581,239682,"N'est-ce pas de l'ingratitude ? Mais... Oui, oui, c'est de l'ingratitude !.","Of course that sum will do to go on with, but, as regards the
future, I know nothing, I know nothing.""","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,I,239667,239668,16,794,13,M_3379,"Of course that sum will do to go on with, but, as regards the future, I know nothing, I know nothing.""","N'est-ce pas de l'ingratitude ? Mais... Oui, oui, c'est de l'ingratitude !",1663,aligned,165422,165496,239581,239682,"N'est-ce pas de l'ingratitude ? Mais... Oui, oui, c'est de l'ingratitude !.","Of course that sum will do to go on with, but, as regards the
future, I know nothing, I know nothing.""","['je', ""j'""]","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,he,240242,240244,16,796,13,M_3392,And he burst into tears.,Il fondit en larmes.,1692,aligned,165501,165521,240238,240262,"Il fondit en larmes.
","And he burst into tears.
",['il'],"[('il', 165501, 165503)]","(('il', 165501, 165503),)",il,165501,165503
exp,exp_name,a man,a man,240296,240301,2,797,13,M_3393,Nothing could be done with such a man.,Il n'y avait rien a faire avec lui.,1693,aligned,165523,165558,240264,240302,Il n'y avait rien a faire avec lui. ,Nothing could be done with such a man. ,['un homme'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,his,240392,240395,16,797,13,M_3396,"I withdrew from his rooms for a little while, but warned the nursemaid to keep an eye upon him, as well as exchanged a word with the corridor lacquey (a very talkative fellow), who likewise promised to remain on the look-out.","Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.",1695,aligned,165559,165681,240376,240601,"Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.
","I withdrew from his rooms
for a little while, but warned the nursemaid to keep an eye upon him,
as well as exchanged a word with the corridor lacquey (a very talkative
fellow), who likewise promised to remain on the look-out.
","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the nursemaid,the nursemaid,240433,240446,19,797,13,M_3397,"I withdrew from his rooms for a little while, but warned the nursemaid to keep an eye upon him, as well as exchanged a word with the corridor lacquey (a very talkative fellow), who likewise promised to remain on the look-out.","Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.",1695,aligned,165559,165681,240376,240601,"Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.
","I withdrew from his rooms
for a little while, but warned the nursemaid to keep an eye upon him,
as well as exchanged a word with the corridor lacquey (a very talkative
fellow), who likewise promised to remain on the look-out.
",['la infirmiere'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,him,240467,240470,16,797,13,M_3398,"I withdrew from his rooms for a little while, but warned the nursemaid to keep an eye upon him, as well as exchanged a word with the corridor lacquey (a very talkative fellow), who likewise promised to remain on the look-out.","Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.",1695,aligned,165559,165681,240376,240601,"Je fis savoir a la bonne dans quel etat il etait ; je fis avertir aussi le garcon, afin qu'on le surveillat, et je sortis.
","I withdrew from his rooms
for a little while, but warned the nursemaid to keep an eye upon him,
as well as exchanged a word with the corridor lacquey (a very talkative
fellow), who likewise promised to remain on the look-out.
",['lui'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the general,the General,240621,240632,16,798,13,M_3399,"Hardly had I left the General, when Potapitch approached me with a summons from the Grandmother.",Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait.,1696,aligned,165683,165760,240603,240699,Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait. ,"Hardly had I left the General, when Potapitch approached me with a
summons from the Grandmother. ",['le general'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,potapitch,Potapitch,240639,240648,13,798,13,M_3400,"Hardly had I left the General, when Potapitch approached me with a summons from the Grandmother.",Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait.,1696,aligned,165683,165760,240603,240699,Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait. ,"Hardly had I left the General, when Potapitch approached me with a
summons from the Grandmother. ",['Potapitch'],"[('Potapitch', 165702, 165711)]","(('Potapitch', 165702, 165711),)",Potapitch,165702,165711
exp,exp_name,the grandmother,the Grandmother,240683,240698,5,798,13,M_3401,"Hardly had I left the General, when Potapitch approached me with a summons from the Grandmother.",Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait.,1696,aligned,165683,165760,240603,240699,Juste en ce moment Potapitch vint me prevenir que la babouschka me demandait. ,"Hardly had I left the General, when Potapitch approached me with a
summons from the Grandmother. ",['la grand-mere'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,396,she,240730,240733,5,798,13,M_3402,"It was now eight o clock, and she had returned from the Casino after finally losing all that she possessed.","Il etait huit heures ; elle revenait de la gare, ou elle avait perdu tout l'argent qu'elle avait apporte de Moscou.",1697,aligned,165761,165876,240700,240807,"Il etait huit heures ; elle revenait de la gare, ou elle avait perdu tout l'argent qu'elle avait apporte de Moscou. ","It was now eight o clock, and she had
returned from the Casino after finally losing all that she possessed. ",['elle'],"[('elle', 165784, 165788), ('elle', 165813, 165817), ('elle', 165847, 165851)]","(('elle', 165784, 165788), ('elle', 165813, 165817), ('elle', 165847, 165851))",,,
booknlp,COREF,396,she,240793,240796,5,798,13,M_3403,"It was now eight o clock, and she had returned from the Casino after finally losing all that she possessed.","Il etait huit heures ; elle revenait de la gare, ou elle avait perdu tout l'argent qu'elle avait apporte de Moscou.",1697,aligned,165761,165876,240700,240807,"Il etait huit heures ; elle revenait de la gare, ou elle avait perdu tout l'argent qu'elle avait apporte de Moscou. ","It was now eight o clock, and she had
returned from the Casino after finally losing all that she possessed. ",['elle'],"[('elle', 165784, 165788), ('elle', 165813, 165817), ('elle', 165847, 165851)]","(('elle', 165784, 165788), ('elle', 165813, 165817), ('elle', 165847, 165851))",,,
booknlp,COREF,396,her,240816,240819,5,798,13,M_3404,I found her sitting in her chair much distressed and evidently fatigued.,"Je la trouvai dans son fauteuil, lasse, malade.",1698,aligned,165877,165924,240808,240880,"Je la trouvai dans son fauteuil, lasse, malade. ","I
found her sitting in her chair much distressed and evidently fatigued.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('la', 165880, 165882), ('son', 165896, 165899)]","(('la', 165880, 165882), ('son', 165896, 165899))",la,165880,165882
booknlp,COREF,396,her,240831,240834,5,798,13,M_3405,I found her sitting in her chair much distressed and evidently fatigued.,"Je la trouvai dans son fauteuil, lasse, malade.",1698,aligned,165877,165924,240808,240880,"Je la trouvai dans son fauteuil, lasse, malade. ","I
found her sitting in her chair much distressed and evidently fatigued.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('la', 165880, 165882), ('son', 165896, 165899)]","(('la', 165880, 165882), ('son', 165896, 165899))",son,165896,165899
exp,exp_name,martha,Martha,240891,240897,9,798,13,M_3406,"Presently Martha brought her up a cup of tea and forced her to drink it; yet, even then I could detect in the old lady s tone and manner a great change.",Marfa lui presentait une tasse de the qu'elle la forcait presque de boire. Le ton de la pauvre dame etait tout a fait change.,1718,aligned,165925,166050,240881,241033,"Marfa lui presentait une tasse de the qu'elle la forcait presque de boire. Le ton de la pauvre dame etait tout a fait change.
","Presently Martha brought her up a cup of tea and forced her to drink
it; yet, even then I could detect in the old lady s tone and manner a
great change.
",['Martha'],"[(None, None, None)]","((None, None, None),)",,,
