eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
pdnc,qID,Q431-0,Mrs. Allen,165306,165316,13,495,13,M_1714,"Mrs. Allen, are not you of my way of thinking? Do not you think these kind of projects objectionable?","Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?",927,aligned,186845,186946,165306,165407,"Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?
","Mrs. Allen, are not you of my way of
thinking? Do not you think these kind of projects objectionable?""",['Mme Allen'],"[(None, None, None)]","((None, None, None),)",Mistriss Allen,186845.0,186859.0
pdnc,qID,Q431-0,you,165326,165329,13,495,13,M_1715,"Mrs. Allen, are not you of my way of thinking? Do not you think these kind of projects objectionable?","Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?",927,aligned,186845,186946,165306,165407,"Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?
","Mrs. Allen, are not you of my way of
thinking? Do not you think these kind of projects objectionable?""","['tu', 'vous']","[('vous', 186868, 186872), ('vous', 186898, 186902)]","(('vous', 186868, 186872), ('vous', 186898, 186902))",vous,186868.0,186872.0
booknlp,COREF,89,my,165333,165335,10,495,13,M_1716,"Mrs. Allen, are not you of my way of thinking? Do not you think these kind of projects objectionable?","Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?",927,aligned,186845,186946,165306,165407,"Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?
","Mrs. Allen, are not you of my way of
thinking? Do not you think these kind of projects objectionable?""","['mon', 'ma', 'mes']","[('mon', 186880, 186883)]","(('mon', 186880, 186883),)",mon,186880.0,186883.0
pdnc,qID,Q431-0,you,165360,165363,13,495,13,M_1717,"Mrs. Allen, are not you of my way of thinking? Do not you think these kind of projects objectionable?","Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?",927,aligned,186845,186946,165306,165407,"Mistriss Allen, n'etes-vous pas de mon avis ? Croyez-vous qu'il n'y ait rien a redire a ces parties ?
","Mrs. Allen, are not you of my way of
thinking? Do not you think these kind of projects objectionable?""","['tu', 'vous']","[('vous', 186868, 186872), ('vous', 186898, 186902)]","(('vous', 186868, 186872), ('vous', 186898, 186902))",vous,186868.0,186872.0
booknlp,COREF,89,I,165663,165664,10,497,13,M_1718,I know you do; but that is not the question.,J'entends ; mais il ne s'agit pas de cela :,943,aligned,187290,187333,165663,165707,J'entends ; mais il ne s'agit pas de cela : ,I know you do; but that is not the question. ,"['je', ""j'""]","[(""j'"", 187290, 187292)]","((""j'"", 187290, 187292),)",,,
pdnc,qID,Q433-0,you,165670,165673,13,497,13,M_1719,I know you do; but that is not the question.,J'entends ; mais il ne s'agit pas de cela :,943,aligned,187290,187333,165663,165707,J'entends ; mais il ne s'agit pas de cela : ,I know you do; but that is not the question. ,"['tu', 'vous']","[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q433-0,you,165715,165718,13,497,13,M_1720,"Do not you think it has an odd appearance, if young ladies are frequently driven about in them by young men, to whom they are not even related?","croyez-vous qu'une jeune demoiselle ne serait pas blamee, si on la voyait plusieurs fois conduite par un jeune cavalier qui ne serait pas son parent ?",942,aligned,187334,187484,165708,165851,"croyez-vous qu'une jeune demoiselle ne serait pas blamee, si on la voyait plusieurs fois conduite par un jeune cavalier qui ne serait pas son parent ?
","Do not you think it has
an odd appearance, if young ladies are frequently driven about in them
by young men, to whom they are not even related?""","['tu', 'vous']","[('vous', 187341, 187345)]","(('vous', 187341, 187345),)",vous,187341.0,187345.0
pdnc,qID,Q434-0,my dear,165860,165867,10,498,13,M_1721,"Yes, my dear, a very odd appearance indeed.","-- Assurement, elle serait tres-blamable ;",941,aligned,187486,187528,165855,165898,"-- Assurement, elle serait tres-blamable ; ","Yes, my dear, a very odd appearance indeed. ",['Mon cher'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q435-1,Mr. Thorpe,166069,166079,7,499,13,M_1725,"I am sure if I had known it to be improper, I would not have gone with Mr. Thorpe at all;","Je vous assure que si j'eusse su que cela etait inconvenant, je ne serais pas allee une seule fois avec M. Thorpe ;",939,aligned,187661,187776,165998,166087,"Je vous assure que si j'eusse su que cela etait inconvenant, je ne serais pas allee une seule fois avec M. Thorpe ; ","I am sure if I had known it to be improper, I would not have gone with
Mr. Thorpe at all; ",['M. Thorpe'],"[('M. Thorpe', 187765, 187774)]","(('M. Thorpe', 187765, 187774),)",M. Thorpe,187765.0,187774.0
pdnc,qID,Q435-1,you,166107,166110,13,499,13,M_1726,"but I always hoped you would tell me, if you thought I was doing wrong.","j'esperais toujours que dans toutes mes actions vous voudriez bien m'avertir, et m'empecher de faire ce qui serait mal.",948,aligned,187777,187896,166088,166159,"j'esperais toujours que dans toutes mes actions vous voudriez bien m'avertir, et m'empecher de faire ce qui serait mal.
","but I always hoped you would tell me, if you thought
I was doing wrong.""","['tu', 'vous']","[('vous', 187825, 187829)]","(('vous', 187825, 187829),)",vous,187825.0,187829.0
pdnc,qID,Q435-1,you,166129,166132,13,499,13,M_1727,"but I always hoped you would tell me, if you thought I was doing wrong.","j'esperais toujours que dans toutes mes actions vous voudriez bien m'avertir, et m'empecher de faire ce qui serait mal.",948,aligned,187777,187896,166088,166159,"j'esperais toujours que dans toutes mes actions vous voudriez bien m'avertir, et m'empecher de faire ce qui serait mal.
","but I always hoped you would tell me, if you thought
I was doing wrong.""","['tu', 'vous']","[('vous', 187825, 187829)]","(('vous', 187825, 187829),)",vous,187825.0,187829.0
pdnc,qID,Q436-0,my dear,166180,166187,0,500,13,M_1728,"And so I should, my dear, you may depend on it; for as I told Mrs. Morland at parting, I would always do the best for you in my power.","-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ;",938,aligned,187898,188043,166163,166297,"-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ; ","And so I should, my dear, you may depend on it; for as I told Mrs.
Morland at parting, I would always do the best for you in my power. ",['Mon cher'],"[(None, None, None)]","((None, None, None),)",ma chere,187936.0,187944.0
pdnc,qID,Q436-0,you,166189,166192,0,500,13,M_1729,"And so I should, my dear, you may depend on it; for as I told Mrs. Morland at parting, I would always do the best for you in my power.","-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ;",938,aligned,187898,188043,166163,166297,"-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ; ","And so I should, my dear, you may depend on it; for as I told Mrs.
Morland at parting, I would always do the best for you in my power. ","['tu', 'vous']","[('vous', 188024, 188028)]","(('vous', 188024, 188028),)",vous,188024.0,188028.0
pdnc,qID,Q436-0,Mrs. Morland ,166225,166238,15,500,13,M_1730,"And so I should, my dear, you may depend on it; for as I told Mrs. Morland at parting, I would always do the best for you in my power.","-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ;",938,aligned,187898,188043,166163,166297,"-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ; ","And so I should, my dear, you may depend on it; for as I told Mrs.
Morland at parting, I would always do the best for you in my power. ",['Mme Morland'],"[(None, None, None)]","((None, None, None),)",Mist. Morland,187973.0,187986.0
pdnc,qID,Q436-0,you,166281,166284,0,500,13,M_1731,"And so I should, my dear, you may depend on it; for as I told Mrs. Morland at parting, I would always do the best for you in my power.","-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ;",938,aligned,187898,188043,166163,166297,"-- C'est ce que je fais de mon mieux, ma chere ! En venant ici, j'ai dit a Mist. Morland que je ferais tout mon possible pour vous bien diriger ; ","And so I should, my dear, you may depend on it; for as I told Mrs.
Morland at parting, I would always do the best for you in my power. ","['tu', 'vous']","[('vous', 188024, 188028)]","(('vous', 188024, 188028),)",vous,188024.0,188028.0
pdnc,qID,Q436-0,You,166406,166409,0,500,13,M_1733,"You know I wanted you, when we first came, not to buy that sprigged muslin, but you would.","Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ;",934,aligned,188141,188295,166406,166496,"Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ; ","You know I wanted you, when we first
came, not to buy that sprigged muslin, but you would. ",['Toi'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q436-0,you,166424,166427,0,500,13,M_1734,"You know I wanted you, when we first came, not to buy that sprigged muslin, but you would.","Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ;",934,aligned,188141,188295,166406,166496,"Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ; ","You know I wanted you, when we first
came, not to buy that sprigged muslin, but you would. ","['tu', 'vous']","[('vous', 188161, 188165), ('vous', 188193, 188197), ('vous', 188226, 188230), ('vous', 188265, 188269)]","(('vous', 188161, 188165), ('vous', 188193, 188197), ('vous', 188226, 188230), ('vous', 188265, 188269))",,,
pdnc,qID,Q436-0,you,166486,166489,0,500,13,M_1735,"You know I wanted you, when we first came, not to buy that sprigged muslin, but you would.","Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ;",934,aligned,188141,188295,166406,166496,"Lorsqu'en arrivant, vous voulutes acheter une robe, vous savez quel soin je mis pour vous choisir un bon tissu ; eh ! bien, vous en avez voulu une autre ; ","You know I wanted you, when we first
came, not to buy that sprigged muslin, but you would. ","['tu', 'vous']","[('vous', 188161, 188165), ('vous', 188193, 188197), ('vous', 188226, 188230), ('vous', 188265, 188269)]","(('vous', 188161, 188165), ('vous', 188193, 188197), ('vous', 188226, 188230), ('vous', 188265, 188269))",vous,188161.0,188165.0
pdnc,qID,Q437-0,you,166611,166614,13,501,13,M_1736,But this was something of real consequence; and I do not think you would have found me hard to persuade.,"-- Mais, Mistriss, ceci etait important ; vous ne pouvez penser que je ne me fusse pas rendue a vos observations.",932,aligned,188386,188499,166548,166652,"-- Mais, Mistriss, ceci etait important ; vous ne pouvez penser que je ne me fusse pas rendue a vos observations.
","But this was something of real consequence; and I do not think you
would have found me hard to persuade.""","['tu', 'vous']","[('vous', 188428, 188432)]","(('vous', 188428, 188432),)",vous,188428.0,188432.0
booknlp,COREF,89,I,166733,166734,10,502,13,M_1738,"and I would only advise you, my dear, not to go out with Mr. Thorpe any more.","mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.",930,aligned,188582,188671,166729,166806,"mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.
","and I would only advise you, my dear, not to go out with Mr.
Thorpe any more.""","['je', ""j'""]","[('je', 188587, 188589)]","(('je', 188587, 188589),)",je,188587.0,188589.0
pdnc,qID,Q438-1,you,166753,166756,0,502,13,M_1739,"and I would only advise you, my dear, not to go out with Mr. Thorpe any more.","mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.",930,aligned,188582,188671,166729,166806,"mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.
","and I would only advise you, my dear, not to go out with Mr.
Thorpe any more.""","['tu', 'vous']","[('vous', 188590, 188594)]","(('vous', 188590, 188594),)",vous,188590.0,188594.0
pdnc,qID,Q438-1,my dear,166758,166765,0,502,13,M_1740,"and I would only advise you, my dear, not to go out with Mr. Thorpe any more.","mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.",930,aligned,188582,188671,166729,166806,"mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.
","and I would only advise you, my dear, not to go out with Mr.
Thorpe any more.""",['Mon cher'],"[(None, None, None)]","((None, None, None),)",ma chere,188606.0,188614.0
pdnc,qID,Q438-1,Mr. Thorpe,166786,166796,7,502,13,M_1741,"and I would only advise you, my dear, not to go out with Mr. Thorpe any more.","mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.",930,aligned,188582,188671,166729,166806,"mais je vous conseille, ma chere, de ne plus aller a l'avenir toute seule avec M. Thorpe.
","and I would only advise you, my dear, not to go out with Mr.
Thorpe any more.""",['M. Thorpe'],"[('M. Thorpe', 188661, 188670)]","(('M. Thorpe', 188661, 188670),)",M. Thorpe,188661.0,188670.0
exp,exp_name,mr. allen,Mr. Allen,167241,167250,10,504,13,M_1748,"Mr. Allen, however, discouraged her from doing any such thing.",M. Allen l'en dissuada.,950,aligned,189099,189122,167241,167303,M. Allen l'en dissuada. ,"Mr. Allen, however, discouraged her from
doing any such thing. ",['M. Allen'],"[('M. Allen', 189099, 189107)]","(('M. Allen', 189099, 189107),)",M. Allen,189099.0,189107.0
pdnc,qID,Q440-0,You,167305,167308,0,504,13,M_1749,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ",['Toi'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q440-0,her,167326,167329,5,504,13,M_1750,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245), ('lui', 189148, 189151)]","(('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245), ('lui', 189148, 189151))",elle,189142.0,189146.0
pdnc,qID,Q440-0,my dear,167337,167344,0,504,13,M_1751,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ",['Mon cher'],"[(None, None, None)]","((None, None, None),)",ma chere,189160.0,189168.0
pdnc,qID,Q440-0,she,167346,167349,5,504,13,M_1752,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ",['elle'],"[('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245)]","(('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245))",elle,189142.0,189146.0
pdnc,qID,Q440-0,she,167377,167380,5,504,13,M_1753,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ",['elle'],"[('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245)]","(('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245))",elle,189170.0,189174.0
pdnc,qID,Q440-0,her,167426,167429,5,504,13,M_1754,"""You had better leave her alone, my dear; she is old enough to know what she is about, and if not, has a mother to advise her.","Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire.",951,aligned,189123,189277,167305,167430,"Laissez faire, Isabelle, lui dit-il, ma chere, elle est d'age a savoir ce qui convient, et si elle ne le connait pas, elle a une mere pour l'en instruire. ","You had better leave her alone, my dear; she is
old enough to know what she is about, and if not, has a mother to
advise her. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245), ('lui', 189148, 189151)]","(('elle', 189170, 189174), ('elle', 189217, 189221), ('elle', 189241, 189245), ('lui', 189148, 189151))",elle,189142.0,189146.0
pdnc,qID,Q440-0,Mrs. Thorpe ,167431,167443,16,504,13,M_1755,"Mrs. Thorpe is too indulgent beyond a doubt; but, however, you had better not interfere.",Mistriss Thorpe est sans doute beaucoup trop indulgente ; mais vous n'avez pas le droit d'intervenir dans les actions de sa fille.,952,aligned,189278,189408,167431,167519,Mistriss Thorpe est sans doute beaucoup trop indulgente ; mais vous n'avez pas le droit d'intervenir dans les actions de sa fille. ,"Mrs. Thorpe is too indulgent beyond a doubt; but, however,
you had better not interfere. ",['Mme Thorpe'],"[(None, None, None)]","((None, None, None),)",Mistriss Thorpe,189278.0,189293.0
pdnc,qID,Q440-0,She,167520,167523,5,504,13,M_1756,"She and your brother choose to go, and you will be only getting ill will.""","Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.",954,aligned,189409,189581,167520,167593,"Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.
","She and your brother choose to go, and
you will be only getting ill will.""",['Elle'],"[('Elle', 189427, 189431)]","(('Elle', 189427, 189431),)",elle,189427.0,189431.0
pdnc,qID,Q440-0,your brother,167528,167540,6,504,13,M_1757,"She and your brother choose to go, and you will be only getting ill will.""","Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.",954,aligned,189409,189581,167520,167593,"Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.
","She and your brother choose to go, and
you will be only getting ill will.""",['Votre frere'],"[('Votre frere', 189412, 189423)]","(('Votre frere', 189412, 189423),)",votre frere,189412.0,189423.0
pdnc,qID,Q440-0,you,167559,167562,0,504,13,M_1758,"She and your brother choose to go, and you will be only getting ill will.""","Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.",954,aligned,189409,189581,167520,167593,"Si votre frere et elle ont envie d'aller a Clifton, vous ne les en empecherez pas, et si vous vouliez le faire, ils vous accuseraient de chercher a troubler leurs plaisirs.
","She and your brother choose to go, and
you will be only getting ill will.""","['tu', 'vous']","[('vous', 189461, 189465), ('vous', 189498, 189502), ('vous', 189525, 189529)]","(('vous', 189461, 189465), ('vous', 189498, 189502), ('vous', 189525, 189529))",vous,189461.0,189465.0
exp,exp_name,catherine,Catherine,167596,167605,0,505,13,M_1759,"Catherine submitted, and though sorry to think that Isabella should be doing wrong, felt greatly relieved by Mr. Allen s approbation of her own conduct, and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself.","Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise.",961,aligned,189583,189923,167596,167852,"Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise. ","Catherine submitted, and though sorry to think that Isabella should be
doing wrong, felt greatly relieved by Mr. Allen s approbation of her
own conduct, and truly rejoiced to be preserved by his advice from the
danger of falling into such an error herself. ",['Catherine'],"[('Catherine', 189583, 189592)]","(('Catherine', 189583, 189592),)",elle,189620.0,189624.0
exp,exp_name,isabella,Isabella,167648,167656,5,505,13,M_1760,"Catherine submitted, and though sorry to think that Isabella should be doing wrong, felt greatly relieved by Mr. Allen s approbation of her own conduct, and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself.","Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise.",961,aligned,189583,189923,167596,167852,"Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise. ","Catherine submitted, and though sorry to think that Isabella should be
doing wrong, felt greatly relieved by Mr. Allen s approbation of her
own conduct, and truly rejoiced to be preserved by his advice from the
danger of falling into such an error herself. ",['Isabella'],"[(None, None, None)]","((None, None, None),)",Isabelle,189664.0,189672.0
exp,exp_name,mr. allen,Mr. Allen,167705,167714,10,505,13,M_1761,"Catherine submitted, and though sorry to think that Isabella should be doing wrong, felt greatly relieved by Mr. Allen s approbation of her own conduct, and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself.","Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise.",961,aligned,189583,189923,167596,167852,"Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise. ","Catherine submitted, and though sorry to think that Isabella should be
doing wrong, felt greatly relieved by Mr. Allen s approbation of her
own conduct, and truly rejoiced to be preserved by his advice from the
danger of falling into such an error herself. ",['M. Allen'],"[('M. Allen', 189761, 189769)]","(('M. Allen', 189761, 189769),)",M. Allen,189761.0,189769.0
booknlp,COREF,89,his,167787,167790,10,505,13,M_1762,"Catherine submitted, and though sorry to think that Isabella should be doing wrong, felt greatly relieved by Mr. Allen s approbation of her own conduct, and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself.","Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise.",961,aligned,189583,189923,167596,167852,"Catherine defera a cet avis : quoiqu'elle eprouvat quelque chagrin en pensant qu'Isabelle ferait une demarche blamable, elle se sentit extremement soulagee par l'approbation que M. Allen donnait a sa conduite, et elle fut tres-satisfaite d'etre preservee par ses bons avis du danger de tomber a l'avenir dans la faute qu'elle avait commise. ","Catherine submitted, and though sorry to think that Isabella should be
doing wrong, felt greatly relieved by Mr. Allen s approbation of her
own conduct, and truly rejoiced to be preserved by his advice from the
danger of falling into such an error herself. ","['son', 'sa', 'ses', 'le sien']","[('sa', 189780, 189782), ('ses', 189842, 189845)]","(('sa', 189780, 189782), ('ses', 189842, 189845))",ses,189842.0,189845.0
exp,exp_name,catherine,Catherine,168199,168208,0,507,14,M_1763,"The next morning was fair, and Catherine almost expected another attack from the assembled party.",Le lendemain le tems etait beau. Catherine s'attendait a essuyer une nouvelle attaque ;,957,aligned,190230,190317,168168,168265,Le lendemain le tems etait beau. Catherine s'attendait a essuyer une nouvelle attaque ; ,"The next morning was fair, and Catherine almost expected another attack
from the assembled party. ",['Catherine'],"[('Catherine', 190263, 190272)]","(('Catherine', 190263, 190272),)",Catherine,190263.0,190272.0
exp,exp_name,mr. allen,Mr. Allen,168271,168280,10,507,14,M_1764,"With Mr. Allen to support her, she felt no dread of the event: but she would gladly be spared a contest, where victory itself was painful, and was heartily rejoiced therefore at neither seeing nor hearing anything of them.","mais fortifiee par ce que lui avait dit M. Allen, elle ne craignait pas de succomber : elle desirait seulement de n'avoir pas a soutenir de nouveaux debats dans lesquels la victoire meme serait desagreable. Elle eut la joie de ne voir arriver aucun de ses antagonistes.",958,aligned,190318,190587,168266,168488,"mais fortifiee par ce que lui avait dit M. Allen, elle ne craignait pas de succomber : elle desirait seulement de n'avoir pas a soutenir de nouveaux debats dans lesquels la victoire meme serait desagreable. Elle eut la joie de ne voir arriver aucun de ses antagonistes. ","With Mr. Allen to support her, she felt no
dread of the event: but she would gladly be spared a contest, where
victory itself was painful, and was heartily rejoiced therefore at
neither seeing nor hearing anything of them. ",['M. Allen'],"[('M. Allen', 190358, 190366)]","(('M. Allen', 190358, 190366),)",M. Allen,190358.0,190366.0
exp,exp_name,catherine,Catherine,168980,168989,0,508,14,M_1765,"""I never look at it,"" said Catherine, as they walked along the side of the river, ""without thinking of the south of France.""","Quand je me promene sur le bord de la riviere, je ne vois jamais ce lieu sans penser au midi de la France, dit Catherine.",953,aligned,191056,191177,168954,169076,"Quand je me promene sur le bord de la riviere, je ne vois jamais ce lieu sans penser au midi de la France, dit Catherine.
","I never look at it,"" said Catherine, as they walked along the side of
the river, ""without thinking of the south of France.""",['Catherine'],"[('Catherine', 191167, 191176)]","(('Catherine', 191167, 191176),)",Catherine,191167.0,191176.0
