eng,fr,id,llm alignment result,group
"Emma watched them in, and then joined Harriet at the interesting counter,--trying, with all the force of her own mind, to convince her that if she wanted plain muslin it was of no use to look at figured; and that a blue ribbon, be it ever so beautiful, would still never match her yellow pattern.","Emma les regarda entrer et rejoignit ensuite Henriette qui se penchait perplexe sur le comptoir de M. Ford ; elle essaya de persuader a son amie qu'ayant besoin de mousseline unie, il etait parfaitement inutile d'examiner de la mousseline brodee et qu'un ruban bleu, malgre sa beaute, ne pourrait jamais s'appareiller a un echantillon jaune.","[2741, 2745, 2754, 2756, 2777]",aligned,144
"At last it was all settled, even to the destination of the parcel. ""Should I send it to Mrs. Goddard's, ma'am?"" asked Mrs. Ford.--""Yes--no--yes, to Mrs. Goddard's. Only my pattern gown is at Hartfield. No, you shall send it to Hartfield, if you please. But then, Mrs. Goddard will want to see it.--And I could take the pattern gown home any day. But I shall want the ribbon directly--so it had better go to Hartfield--at least the ribbon. You could make it into two parcels, Mrs. Ford, could not you?""","Cette intervention eut pour resultat de mettre un terme aux pourparlers. -- Devrai-je envoyer le paquet chez Mme Goddard ? demanda Mme Ford. -- Oui... non... chez Mme Goddard... ; seulement ma jupe modele est a Hartfield, envoyez-le a Hartfield, s'il vous plait. Mme Goddard, il est vrai, voudra le voir. Pourtant j'aurais besoin du ruban immediatement. Ne pourriez-vous pas faire deux paquets, Mme Ford ?","[2741, 2745, 2754, 2756, 2777]",aligned,144
"It is not worth while, Harriet, to give Mrs. Ford the trouble of two parcels.""","A quoi bon, Henriette, donner a Mme Ford la peine de faire deux paquets ?","[2741, 2745, 2754, 2756, 2777]",aligned,144
"""No more it is.""","-- Il n'y a pas la moindre difficulte, intervint Mme Ford obligeamment.","[2741, 2745, 2754, 2756, 2777]",aligned,144
"""No trouble in the world, ma'am,"" said the obliging Mrs. Ford.",(No direct equivalent in text),"[2741, 2745, 2754, 2756, 2777]",not aligned,144
"""Oh! but indeed I would much rather have it only in one. Then, if you please, you shall send it all to Mrs. Goddard's--I do not know--No, I think, Miss Woodhouse, I may just as well have it sent to Hartfield, and take it home with me at night. What do you advise?""","Je prefere, somme toute, n'avoir qu'un paquet. Donnez-moi votre avis, Mlle Woodhouse. ~~~ Ne vaut-il pas mieux le faire envoyer a Hartfield ?","[2741, 2745, 2754, 2756, 2777]",aligned,144
"""That you do not give another half-second to the subject. To Hartfield, if you please, Mrs. Ford.""","-- N'hesitez pas une seconde de plus. A Hartfield, s'il vous plait, Mme Ford.","[2741, 2745, 2754, 2756, 2777]",aligned,144
"""Aye, that will be much best,"" said Harriet, quite satisfied, ""I should not at all like to have it sent to Mrs. Goddard's.""",(No direct equivalent in text),"[2741, 2745, 2754, 2756, 2777]",not aligned,144
"Voices approached the shop--or rather one voice and two ladies: Mrs. Weston and Miss Bates met them at the door. ""My dear Miss Woodhouse,"" said the latter, ""I am just run across to entreat the favour of you to come and sit down with us a little while, and give us your opinion of our new instrument; you and Miss Smith. How do you do, Miss Smith?--Very well I thank you.--And I begged Mrs. Weston to come with me, that I might be sure of succeeding.","A ce moment des voix se rapprochaient ou plutot une voix et deux dames ; Mme Weston et Mlle Bates entraient dans le magasin. -- Ma chere Mlle Woodhouse, dit cette derniere, j'ai traverse la rue pour vous prier de nous faire la faveur de venir vous asseoir quelques instants a la maison afin de nous donner votre avis sur le nouvel instrument. Vous et Mlle Smith. Comment allez-vous Mlle Smith ? -- Tres bien, merci. J'ai supplie Mme Weston de m'accompagner afin d'etre sure de reussir.","[2741, 2745, 2754, 2756, 2777]",aligned,144
My mother is delightfully well; and Jane caught no cold last night.,Ma mere va parfaitement et Jane n'a pas pris froid hier soir.,"[2779, 2806]",aligned,145
How is Mr. Woodhouse?--I am so glad to hear such a good account.,Comment se porte M. Woodhouse ?,"[2779, 2806]",aligned,145
"Mrs. Weston told me you were here.--Oh! then, said I, I must run across, I am sure Miss Woodhouse will allow me just to run across and entreat her to come in; my mother will be so very happy to see her--and now we are such a nice party, she cannot refuse.--","J'ai appris par Mme Weston votre presence ici. ~~~ -- Oh ! alors, ai-je dit, je vais aller la trouver et lui demander d'entrer un instant ; ma mere sera si heureuse de la voir et il y a en ce moment chez nous une reunion si agreable qu'elle ne peut refuser.","[2779, 2806]",aligned,145
"'Aye, pray do,' said Mr. Frank Churchill, 'Miss Woodhouse's opinion of the instrument will be worth having.'","Tout le monde approuva ma proposition. << C'est une excellente idee, dit M. Frank Churchill, l'opinion de Mlle Woodhouse sera importante a connaitre. >>","[2779, 2806]",aligned,145
"But, said I, I shall be more sure of succeeding if one of you will go with me.--","<< Mais, dis-je, je serai plus sure de reussir si l'un de vous m'accompagne. >>","[2779, 2806]",aligned,145
"'Oh,' said he, 'wait half a minute, till I have finished my job;'","<< Oh ! dit-il, attendez une demi-minute, je vais avoir termine mon travail. >>","[2779, 2806]",aligned,145
"--For, would you believe it, Miss Woodhouse, there he is, in the most obliging manner in the world, fastening in the rivet of my mother's spectacles.--The rivet came out, you know, this morning.--So very obliging!","Car, le croiriez-vous Mlle Woodhouse, il est en ce moment occupe de la facon la plus obligeante du monde a fixer la branche des lunettes de ma mere : la vis etait tombee ce matin. On ne peut etre plus aimable !","[2779, 2806]",aligned,145
For my mother had no use of her spectacles--could not put them on.,Ma mere ne savait comment faire sans ses lunettes.,"[2779, 2806]",aligned,145
"And, by the bye, every body ought to have two pair of spectacles; they should indeed. Jane said so.",C'est une lecon : tout le monde devrait avoir deux paires de lunettes.,"[2779, 2806]",aligned,145
"I meant to take them over to John Saunders the first thing I did, but something or other hindered me all the morning; first one thing, then another, there is no saying what, you know.","J'avais l'intention de les porter des la premiere heure chez John Sanders pour les faire reparer, mais je ne sais trop comment j'ai ete retardee toute la matinee.","[2779, 2806]",aligned,145
At one time Patty came to say she thought the kitchen chimney wanted sweeping.,"A un moment donne, Patty est venue dire que la cheminee de la cuisine avait besoin d'etre ramonee.","[2779, 2806]",aligned,145
"Oh, said I, Patty do not come with your bad news to me. Here is the rivet of your mistress's spectacles out.","<< Oh ! ~~~ Patty, dis-je ne venez pas me raconter vos mauvaises nouvelles. C'est assez que les lunettes de votre maitresse soient deteriorees. >>","[2779, 2806]",aligned,145
"Then the baked apples came home, Mrs. Wallis sent them by her boy; they are extremely civil and obliging to us, the Wallises, always--I have heard some people say that Mrs. Wallis can be uncivil and give a very rude answer, but we have never known any thing but the greatest attention from them.","Ensuite les pommes au four sont arrivees ; Mme Wallis les a fait porter par son garcon ; les Wallis sont extremement obligeants pour nous ; j'ai entendu des gens dire que Mme Wallis etait capable, a l'occasion, de repondre grossierement ; mais, quant a nous, elle nous a toujours traites avec tous les egards possibles ;","[2779, 2806]",aligned,145
"And it cannot be for the value of our custom now, for what is our consumption of bread, you know? Only three of us.--besides dear Jane at present--and she really eats nothing--makes such a shocking breakfast, you would be quite frightened if you saw it.","ce ne peut pas etre par interet, car notre consommation de pain est insignifiante. Nous sommes, il est vrai, trois a table, mais, en ce moment, la pauvre Jane n'a aucun appetit ; ma mere serait effrayee si elle savait de quoi se compose le dejeuner de Jane ;","[2779, 2806]",aligned,145
"I dare not let my mother know how little she eats--so I say one thing and then I say another, and it passes off.","aussi pendant le repas, je m'efforce de parler d'une chose et puis d'une autre, et elle ne s'apercoit de rien.","[2779, 2806]",aligned,145
"But about the middle of the day she gets hungry, and there is nothing she likes so well as these baked apples, and they are extremely wholesome, for I took the opportunity the other day of asking Mr. Perry; I happened to meet him in the street.","Vers le milieu de la journee, elle commence a sentir la faim et elle prefere les pommes au four a tout autre mets. Precisement, ces jours derniers, j'ai eu l'occasion de parler avec M. Perry et il m'a confirme la valeur nutritive de cet aliment.","[2779, 2806]",aligned,145
"Not that I had any doubt before--I have so often heard Mr. Woodhouse recommend a baked apple. I believe it is the only way that Mr. Woodhouse thinks the fruit thoroughly wholesome. We have apple-dumplings, however, very often. Patty makes an excellent apple-dumpling.","J'ai du reste entendu M. Woodhouse recommander une pomme au four ; c'est la seule maniere d'accommoder ce fruit, qu'il preconise.","[2779, 2806]",aligned,145
"Well, Mrs. Weston, you have prevailed, I hope, and these ladies will oblige us.""","Eh bien, avons-nous gagne notre cause ? Vous allez, j'espere, nous accompagner.","[2779, 2806]",aligned,145
"Emma would be ""very happy to wait on Mrs. Bates, &c.,"" and they did at last move out of the shop, with no farther delay from Miss Bates than, ""How do you do, Mrs. Ford? I beg your pardon.","-- Je serai tres heureux de presenter mes hommages a Mme Bates, repondit Emma. Elles quitterent finalement le magasin non sans que Mlle Bates eut ajoute : -- Comment allez-vous, Mme Ford ? Excusez-moi, je ne vous avais pas apercue.","[2779, 2806]",aligned,145
I did not see you before.',(No direct equivalent in text),"[2779, 2806]",not aligned,145
"""What was I talking of?"" said she, beginning again when they were all in the street.","Des qu'elles furent dans la rue, Mlle Bates reprit : -- Qu'est-ce que je disais ?","[2810, 2813, 2825, 2833]",aligned,146
"Emma wondered on what, of all the medley, she would fix.",Emma se demanda comment la bonne demoiselle parviendrait a faire un choix dans cette inextricable confusion.,"[2810, 2813, 2825, 2833]",aligned,146
"""I declare I cannot recollect what I was talking of.--Oh! my mother's spectacles.","-- Ah ! oui, je parlais des lunettes de ma mere !","[2810, 2813, 2825, 2833]",aligned,146
"So very obliging of Mr. Frank Churchill! 'Oh!' said he, 'I do think I can fasten the rivet; I like a job of this kind excessively.'","M. Frank Churchill fit preuve d'une extreme obligeance ! << Je crois, dit-il, que je pourrais remettre cette vis ; j'aime beaucoup ce genre de travail. >>","[2810, 2813, 2825, 2833]",aligned,146
--Which you know shewed him to be so very....,(No direct equivalent in text),"[2810, 2813, 2825, 2833]",not aligned,146
"Indeed I must say that, much as I had heard of him before and much as I had expected, he very far exceeds any thing....","Malgre tout le bien que j'avais entendu dire de lui, la realite a de beaucoup depasse mon attente.","[2810, 2813, 2825, 2833]",aligned,146
"I do congratulate you, Mrs. Weston, most warmly. He seems every thing the fondest parent could....","Je vous felicite bien sincerement, Mme Weston ; il semble vraiment etre le plus affectueux des parents...","[2810, 2813, 2825, 2833]",aligned,146
"'Oh!' said he, 'I can fasten the rivet. I like a job of that sort excessively.'","<< Je crois, dit-il, que je pourrais remettre cette vis ; j'aime beaucoup ce genre de travail. >>","[2810, 2813, 2825, 2833]",aligned,146
I never shall forget his manner.,Je n'oublierai jamais sa maniere d'agir relativement aux lunettes.,"[2810, 2813, 2825, 2833]",aligned,146
"And when I brought out the baked apples from the closet, and hoped our friends would be so very obliging as to take some, 'Oh!' said he directly, 'there is nothing in the way of fruit half so good, and these are the finest-looking home-baked apples I ever saw in my life.'","Quand j'ai apporte les pommes avec l'espoir d'en faire accepter une a nos amis : << Ces pommes, dit-il immediatement sont les plus belles pommes cuites au four que j'aie vues de ma vie >>.","[2810, 2813, 2825, 2833]",aligned,146
"That, you know, was so very....",(No direct equivalent in text),"[2810, 2813, 2825, 2833]",not aligned,146
"And I am sure, by his manner, it was no compliment.",(No direct equivalent in text),"[2810, 2813, 2825, 2833]",not aligned,146
"Indeed they are very delightful apples, and Mrs. Wallis does them full justice--only we do not have them baked more than twice, and Mr. Woodhouse made us promise to have them done three times--but Miss Woodhouse will be so good as not to mention it.","Ce sont en effet des pommes exquises et Mme Wallis en tire tout le parti possible ; elle ne les met au four que deux fois ; M. Woodhouse nous avaient engages a les faire passer trois fois au feu, aussi Mlle Woodhouse sera assez bonne pour ne pas en parler.","[2810, 2813, 2825, 2833]",aligned,146
"The apples themselves are the very finest sort for baking, beyond a doubt; all from Donwell--some of Mr. Knightley's most liberal supply.","Quant aux pommes, elles sont de la meilleure espece pour cuire : toutes proviennent de Donwell ; M. Knightley nous en envoie un sac tous les ans.","[2810, 2813, 2825, 2833]",aligned,146
He sends us a sack every year; and certainly there never was such a keeping apple anywhere as one of his trees--I believe there is two of them.,Ma mere dit que le verger de Donwell a toujours ete renomme.,"[2810, 2813, 2825, 2833]",aligned,146
My mother says the orchard was always famous in her younger days.,(No direct equivalent in text - partially covered above),"[2810, 2813, 2825, 2833]",aligned,146
"But I was really quite shocked the other day--for Mr. Knightley called one morning, and Jane was eating these apples, and we talked about them and said how much she enjoyed them, and he asked whether we were not got to the end of our stock.",Mais l'autre jour j'ai ete vraiment confuse : M. Knightley est venu nous voir un matin et precisement Jane etait en train de manger des pommes ; nous lui dimes combien nous les trouvions excellentes et il nous demanda si nous etions arrivees au bout de notre provision :,"[2810, 2813, 2825, 2833]",aligned,146
"'I am sure you must be,' said he, 'and I will send you another supply; for I have a great many more than I can ever use. William Larkins let me keep a larger quantity than usual this year. I will send you some more, before they get good for nothing.'","<< Je suis sur, ajouta-t-il, que vous ne devez plus en avoir et je vous en enverrai d'autres ; j'en ai beaucoup trop et elles vont pourrir. >>","[2810, 2813, 2825, 2833]",aligned,146
"So I begged he would not--for really as to ours being gone, I could not absolutely say that we had a great many left--it was but half a dozen indeed; but they should be all kept for Jane; and I could not at all bear that he should be sending us more, so liberal as he had been already; and Jane said the same.",Je l'ai prie de n'en rien faire ; il nous en restait a peine une demi-douzaine et je n'ai pu dire le contraire.,"[2810, 2813, 2825, 2833]",aligned,146
"And when he was gone, she almost quarrelled with me--No, I should not say quarrelled, for we never had a quarrel in our lives; but she was quite distressed that I had owned the apples were so nearly gone; she wished I had made him believe we had a great many left.","Apres son depart, Jane me querella presque - je ne devrais pas employer ce mot, car nous n'avons jamais eu une discussion de notre vie - mais elle etait tout a fait desesperee que j'eusse avoue la verite ; j'aurais du, parait-il, laisser entendre qu'il y en avait un grand nombre.","[2810, 2813, 2825, 2833]",aligned,146
"Oh, said I, my dear, I did say as much as I could.","<< Oh ! dis-je, ma chere, j'ai fait ce que j'ai pu >>.","[2810, 2813, 2825, 2833]",aligned,146
"However, the very same evening William Larkins came over with a large basket of apples, the same sort of apples, a bushel at least, and I was very much obliged, and went down and spoke to William Larkins and said every thing, as you may suppose.","Le meme soir, William Larkins arriva avec un enorme panier de pommes ; je suis descendue pour lui parler et j'ai dit tout ce qu'il etait possible de dire, comme vous pouvez bien le supposer.","[2810, 2813, 2825, 2833]",aligned,146
I am always glad to see him.,Je suis toujours heureuse de le voir.,"[2835, 2838]",aligned,147
"But, however, I found afterwards from Patty, that William said it was all the apples of _that_ sort his master had; he had brought them all--and now his master had not one left to bake or boil.",J'ai appris ensuite la verite par Patty : William lui confia qu'il n'y avait plus dans le fruitier des pommes de cette espece.,"[2835, 2838]",aligned,147
"William did not seem to mind it himself, he was so pleased to think his master had sold so many; for William, you know, thinks more of his master's profit than any thing; but Mrs. Hodges, he said, was quite displeased at their being all sent away.",(No direct equivalent in text),"[2835, 2838]",not aligned,147
She could not bear that her master should not be able to have another apple-tart this spring.,Mme Hodge etait tres mecontente ; elle ne pouvait pas supporter l'idee que M. Knightley fut prive dorenavant de tartes aux pommes.,"[2835, 2838]",aligned,147
"""I wanted to keep it from Jane's knowledge; but, unluckily, I had mentioned it before I was aware.""","""Je voulais meme la cacher a Jane, mais, par malheur, j'y ai fait allusion involontairement.""","[2842, 2844, 2849]",aligned,148
"""Miss Bates had just done speaking as Patty opened the door; and her visitors walked upstairs without having any regular narration to attend to, pursued only by the sounds of her desultory good-will.""","""Mlle Bates finissait de parler quand Patty ouvrit la porte ; les visiteuses gravirent l'escalier, non sans etre accablees de recommandations.""","[2842, 2844, 2849]",aligned,148
"""""Pray take care, Mrs. Weston, there is a step at the turning. Pray take care, Miss Woodhouse, ours is rather a dark staircase--rather darker and narrower than one could wish. Miss Smith, pray take care. Miss Woodhouse, I am quite concerned, I am sure you hit your foot. Miss Smith, the step at the turning.""""","""-- Je vous en prie, Mme Weston, faites attention, il y a une marche au tournant. Mefiez-vous, Mlle Woodhouse, notre escalier est si etroit ! Mlle Smith, regardez bien ou vous mettez le pied. Mlle Woodhouse, je suis sure que vous vous etes cognee...""","[2842, 2844, 2849]",aligned,148
"""CHAPTER X The appearance of the little sitting-room as they entered, was tranquillity itself;""","""XXVIII Une absolue tranquillite regnait dans le petit salon ou les quatre dames penetrerent :""","[2842, 2844, 2849]",aligned,148
"""Mrs. Bates, deprived of her usual employment, slumbering on one side of the fire,""","""Mme Bates, privee de son occupation habituelle, sommeillait d'un cote de la cheminee ; ""","[2842, 2844, 2849]",aligned,148
"""Frank Churchill, at a table near her, most deedily occupied about her spectacles,""","""Frank Churchill, assis a une table, etait profondement absorbe dans la reparation des lunettes""","[2842, 2844, 2849]",aligned,148
"""and Jane Fairfax, standing with her back to them, intent on her pianoforte.""","""et Jane Fairfax, leur tournant le dos, se tenait aupres du piano.""","[2842, 2844, 2849]",aligned,148
"""This is a pleasure,"" said he, in rather a low voice, ""coming at least ten minutes earlier than I had calculated. You find me trying to be useful; tell me if you think I shall succeed.""","""<< Voici un plaisir, dit-il d'une voix un peu basse, qui m'echoit dix minutes plus tot que je ne m'y attendais ! Vous me voyez en train d'essayer de me rendre utile.","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"""What!"" said Mrs. Weston, ""have not you finished it yet? you would not earn a very good livelihood as a working silversmith at this rate.""","""-- Quoi ! dit Mme Weston, n'avez-vous pas encore termine ? Vous ne gagneriez pas facilement votre vie comme bijoutier !","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"""I have not been working uninterruptedly,"" he replied, ""I have been assisting Miss Fairfax in trying to make her instrument stand steadily, it was not quite firm; an unevenness in the floor, I believe. You see we have been wedging one leg with paper.","""-- Je n'ai pas travaille sans interruption, reprit-il. J'ai aide Mlle Fairfax a assurer l'equilibre de son piano ; il n'etait pas bien d'accord, sans doute a cause d'une difference de niveau dans le parquet ; nous avons cale un des pieds avec du papier.","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
This was very kind of you to be persuaded to come.,"C'est bien aimable de votre part, Mademoiselle Woodhouse, de vous etre laissee persuader ;","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"I was almost afraid you would be hurrying home.""",je craignais que vous ne fussiez rentree immediatement.,"[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"He contrived that she should be seated by him; and was sufficiently employed in looking out the best baked apple for her, and trying to make her help or advise him in his work, till Jane Fairfax was quite ready to sit down to the pianoforte again.","Il s'arrangea a ce qu'Emma fut assise aupres de lui ; s'occupa de chercher pour elle les meilleures pommes, essaya de lui faire donner son avis sur le travail qu'il poursuivait. Au bout de cinq minutes, Jane Fairfax s'installa de nouveau au piano.","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"That she was not immediately ready, Emma did suspect to arise from the state of her nerves; she had not yet possessed the instrument long enough to touch it without emotion; she must reason herself into the power of performance; and Emma could not but pity such feelings, whatever their origin, and could not but resolve never to expose them to her neighbour again.",(No direct equivalent in text),"[2851, 2853, 2857, 2858, 2860, 2862]",not aligned,149
"At last Jane began, and though the first bars were feebly given, the powers of the instrument were gradually done full justice to.","A la fin Jane commenca : les premiers accorda furent attaques avec mollesse, mais peu a peu l'instrument fut mis en pleine valeur.","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"Mrs. Weston had been delighted before, and was delighted again; Emma joined her in all her praise; and the pianoforte, with every proper discrimination, was pronounced to be altogether of the highest promise.",Mme Weston avait ete enchantee auparavant et elle ne le fut pas moins cette fois ; Emma joignit ses eloges a ceux de son amie et le piano fut proclame absolument parfait.,"[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"""Whoever Colonel Campbell might employ,"" said Frank Churchill, with a smile at Emma, ""the person has not chosen ill.'","-- Quel qu'ait ete le mandataire du colonel Campbell, dit Frank Churchill, avec un sourire a l'adresse d'Emma, cette personne n'a pas mal choisi.","[2851, 2853, 2857, 2858, 2860, 2862]",aligned,149
"I dare say, Miss Fairfax, that he either gave his friend very minute directions, or wrote to Broadwood himself.","Il a du donner a son ami des instructions tres precises ou ecrire lui-meme a Broadwood, Ne le pensez-vous pas, Mlle Fairfax ?","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
Do not you think so?,"Ne le pensez-vous pas, Mlle Fairfax ?","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
Jane did not look round.,Jane ne se retourna pas ;,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
She was not obliged to hear.,"elle n'etait pas forcee d'avoir entendu,","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
Mrs. Weston had been speaking to her at the same moment.,Mme Weston lui ayant parle au meme instant.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"""It is not fair,"" said Emma, in a whisper; ""mine was a random guess.","-- Ce n'est pas loyal, dit Emma a mi-voix, ma supposition etait toute gratuite.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"Do not distress her.""",Ne la tourmentez pas.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"He shook his head with a smile, and looked as if he had very little doubt and very little mercy.",Il secoua la tete en souriant et ne parut nourrir ni doute ni pitie.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"Soon afterwards he began again, ""How much your friends in Ireland must be enjoying your pleasure on this occasion, Miss Fairfax.","Il reprit peu apres : -- Combien vos amis d'Irlande doivent en ce moment se rejouir du plaisir qu'ils vous ont procure, Mlle Fairfax.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"I dare say they often think of you, and wonder which will be the day, the precise day of the instrument's coming to hand.",J'imagine qu'ils pensent souvent a vous et cherchent a deviner le jour precis de l'arrivee du piano.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"Do you imagine Colonel Campbell knows the business to be going forward just at this time?--Do you imagine it to be the consequence of an immediate commission from him, or that he may have sent only a general direction, an order indefinite as to time, to depend upon contingencies and conveniences?""",(No direct equivalent in text),"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",not aligned,150
He paused.,He paused.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"She could not but hear; she could not avoid answering, ""Till I have a letter from Colonel Campbell,"" said she, in a voice of forced calmness, ""I can imagine nothing with any confidence.","She could not but hear; she could not avoid answering, -- Jusqu'a ce que j'aie recu une lettre du colonel Campbell, repondit Jane, d'une voix contenue, je ne puis faire aucune conjecture raisonnable ;","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"It must be all conjecture.""",c'est a peine si j'ose emettre des suppositions.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"""Conjecture--aye, sometimes one conjectures right, and sometimes one conjectures wrong.",-- Pour ma part je voudrais bien etre a meme de prevoir dans combien de temps j'aurai reussi a fixer cette vis !,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
I wish I could conjecture how soon I shall make this rivet quite firm.,"Que peut-on dire de sense, Mademoiselle Woodhouse, quand on travaille ?","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"What nonsense one talks, Miss Woodhouse, when hard at work, if one talks at all;--your real workmen, I suppose, hold their tongues; but we gentlemen labourers if we get hold of a word--Miss Fairfax said something about conjecturing.","Les veritables ouvriers, je suppose, restent silencieux, mais nous autres amateurs... Voila, c'est fait.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"There, it is done.","Voila, c'est fait.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"I have the pleasure, madam, (to Mrs. Bates,) of restoring your spectacles, healed for the present.""","J'ai le plaisir, Madame, ajouta-t-il en s'adressant a Mme Bates, de vous rendre vos lunettes reparees pour un temps.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
He was very warmly thanked both by mother and daughter;,Il fut remercie avec chaleur par la mere et la fille ;,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"to escape a little from the latter, he went to the pianoforte, and begged Miss Fairfax, who was still sitting at it, to play something more.","pour echapper aux actions de graces de cette derniere, il se refugia pres du piano ou Mlle Fairfax etait toujours assise et la pria de jouer encore.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"""If you are very kind,"" said he, ""it will be one of the waltzes we danced last night;--let me live them over again.","-- Si vous voulez etre tres bonne, dit-il, ce sera une des valses d'hier soir.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
You did not enjoy them as I did; you appeared tired the whole time.,Vous n'avez pas paru prendre a la danse autant de plaisir que moi ; vous etiez sans doute fatiguee.,"[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"I believe you were glad we danced no longer; but I would have given worlds--all the worlds one ever has to give--for another half-hour.""","Je vous soupconne de vous etre rejouie de la fin prematuree de la sauterie, mais moi j'aurais donne un monde pour la prolonger d'une demi-heure.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
She played.,"Quand elle eut termine,","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"""What felicity it is to hear a tune again which _has_ made one happy!--If I mistake not that was danced at Weymouth.""","il reprit : -- Quelle joie, de reentendre un air auquel un bonheur est associe. Si je ne me trompe, nous avons danse a Weymouth cette meme valse ?","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
"She looked up at him for a moment, coloured deeply, and played something else.","Elle leva les yeux vers lui, rougit et se remit a jouer.","[2864, 2866, 2867, 2870, 2882, 2885, 2887, 2889, 2890, 2894, 2895, 2897, 2898, 2903, 2904, 2906, 2912, 2915]",aligned,150
